group,track_id,frame_count,initial_class,final_class,transition_count,first_pg_el_frame,has_pg_el,reversal_count,transition_sequence,final_label,germination_target,rule_prediction
pg5_10,3,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,4,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,5,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,6,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,7,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,8,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_10,9,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,0,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,1,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,2,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,3,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,4,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,5,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,6,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_11,7,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_11,8,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_11,9,97,pg_im,pg_el,1,63.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,0,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,1,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,2,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,3,97,pg_im,pg_el,1,66.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,4,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_12,5,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_12,6,97,pg_im,pg_el,1,59.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,7,97,pg_im,pg_el,1,53.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,8,97,pg_im,pg_el,1,49.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_12,9,97,pg_im,pg_el,3,28.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,0,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,1,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,2,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,3,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,4,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,5,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,6,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,7,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,8,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_2,9,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_3,1,97,pg_im,pg_el,3,33.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,2,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,3,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,4,97,pg_im,pg_el,1,85.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,5,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,6,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,7,97,pg_im,pg_el,1,46.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,8,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_3,9,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,0,97,pg_im,pg_el,1,78.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,1,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,2,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,3,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,4,97,pg_im,pg_el,1,55.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,5,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,6,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,7,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,8,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_5,9,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,0,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,1,97,pg_im,pg_el,3,35.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_6,3,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,4,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,5,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,6,97,pg_im,pg_el,3,29.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,7,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,8,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_6,9,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,0,97,pg_im,pg_el,1,43.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,1,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,2,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,3,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,4,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg5_7,5,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,6,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,7,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,8,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_7,9,97,pg_im,pg_el,1,41.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,0,97,pg_im,pg_el,1,56.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,1,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,2,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,3,97,pg_im,pg_el,3,42.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,4,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,5,97,pg_im,pg_el,1,63.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,6,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,7,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,8,97,pg_im,pg_el,3,29.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg5_8,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,0,97,pg_im,pg_el,1,78.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,1,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,2,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,3,97,pg_im,pg_el,1,8.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,4,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,5,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,6,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,7,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,8,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_1,9,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,0,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,1,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,2,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,3,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,4,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,5,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,6,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,7,97,pg_im,pg_el,1,36.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,8,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_10,9,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,0,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,1,97,pg_im,pg_el,1,61.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,2,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,3,97,pg_im,pg_el,1,50.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,4,97,pg_im,pg_el,1,53.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,5,97,pg_im,pg_el,1,41.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,6,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,7,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,8,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_11,9,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,0,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,1,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,2,97,pg_im,pg_el,1,37.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,3,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,4,97,pg_im,pg_el,3,31.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,5,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,6,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_12,7,97,pg_im,pg_el,3,20.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,8,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_12,9,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_2,1,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,2,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,3,97,pg_im,pg_el,1,42.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,4,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,5,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,6,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,7,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,8,97,pg_im,pg_el,1,35.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_2,9,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_3,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_3,2,97,pg_im,pg_el,1,40.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,3,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,4,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,5,97,pg_im,pg_el,1,34.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,6,97,pg_im,pg_el,1,58.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,7,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,8,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_3,9,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_4,1,97,pg_im,pg_el,1,42.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,2,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,3,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,4,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,5,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,6,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,7,97,pg_im,pg_el,1,33.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,8,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_4,9,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_5,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_5,2,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,3,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,4,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,5,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,6,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,7,97,pg_im,pg_el,1,29.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,8,97,pg_im,pg_el,1,26.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,9,97,pg_im,pg_el,1,41.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_5,10,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_6,1,97,pg_im,pg_el,1,11.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,2,97,pg_im,pg_el,1,11.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,3,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,4,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,5,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,6,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,7,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,8,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_6,9,97,pg_im,pg_el,1,8.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_7,1,97,pg_im,pg_el,1,64.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,2,97,pg_im,pg_el,1,12.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,3,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,4,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,5,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,6,97,pg_im,pg_el,1,14.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,7,97,pg_im,pg_el,1,20.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,8,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_7,9,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg6_8,1,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,2,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,3,97,pg_im,pg_el,1,38.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,4,97,pg_im,pg_el,1,17.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,5,97,pg_im,pg_el,3,23.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,6,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,7,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,8,97,pg_im,pg_el,1,69.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_8,9,97,pg_im,pg_el,1,84.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,0,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,1,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,2,97,pg_im,pg_el,1,25.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,3,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,4,97,pg_im,pg_el,3,25.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,5,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,6,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,7,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,8,97,pg_im,pg_el,1,39.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg6_9,9,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,0,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_1,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_1,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_1,3,97,pg_im,pg_el,1,24.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,4,97,pg_im,pg_el,1,32.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,5,97,pg_im,pg_el,1,30.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,6,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,7,97,pg_im,pg_el,1,28.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,8,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_1,9,97,pg_im,pg_el,1,21.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,0,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,1,97,pg_im,pg_el,1,23.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,2,97,pg_im,pg_el,1,27.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,3,97,pg_im,pg_el,1,41.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,4,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,5,97,pg_im,pg_el,1,54.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,6,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_10,7,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_10,8,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_10,9,97,pg_im,pg_el,1,13.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,0,97,pg_im,pg_el,1,46.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,1,97,pg_im,pg_el,1,18.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,2,97,pg_im,pg_el,3,58.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,3,97,pg_im,pg_el,1,52.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,4,97,pg_im,pg_el,3,27.0,True,1,pg_im -> pg_el -> pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,5,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,6,97,pg_im,pg_el,1,16.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,7,97,pg_im,pg_el,1,15.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,8,97,pg_im,pg_el,1,19.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_11,9,97,pg_im,pg_el,1,22.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,0,97,pg_im,pg_el,1,31.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
pg7_12,1,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_12,2,97,pg_im,pg_im,0,,False,0,pg_im,NON-GERMINATED,0,NON-GERMINATED
pg7_12,3,97,pg_im,pg_el,1,51.0,True,0,pg_im -> pg_el,GERMINATED,1,GERMINATED
