group,frame,image,image_path
zm5_1,25,zm5_1_img025.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img025.jpg
zm5_1,26,zm5_1_img026.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img026.jpg
zm5_1,27,zm5_1_img027.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img027.jpg
zm5_1,28,zm5_1_img028.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img028.jpg
zm5_1,29,zm5_1_img029.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img029.jpg
zm5_1,30,zm5_1_img030.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img030.jpg
zm5_1,31,zm5_1_img031.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img031.jpg
zm5_1,32,zm5_1_img032.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img032.jpg
zm5_1,33,zm5_1_img033.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img033.jpg
zm5_1,34,zm5_1_img034.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img034.jpg
zm5_1,35,zm5_1_img035.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img035.jpg
zm5_1,36,zm5_1_img036.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img036.jpg
zm5_1,37,zm5_1_img037.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img037.jpg
zm5_1,38,zm5_1_img038.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img038.jpg
zm5_1,39,zm5_1_img039.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img039.jpg
zm5_1,40,zm5_1_img040.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img040.jpg
zm5_1,41,zm5_1_img041.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img041.jpg
zm5_1,42,zm5_1_img042.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img042.jpg
zm5_1,43,zm5_1_img043.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img043.jpg
zm5_1,44,zm5_1_img044.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img044.jpg
zm5_1,45,zm5_1_img045.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img045.jpg
zm5_1,46,zm5_1_img046.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img046.jpg
zm5_1,47,zm5_1_img047.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img047.jpg
zm5_1,48,zm5_1_img048.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img048.jpg
zm5_1,49,zm5_1_img049.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img049.jpg
zm5_1,50,zm5_1_img050.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img050.jpg
zm5_1,51,zm5_1_img051.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img051.jpg
zm5_1,52,zm5_1_img052.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img052.jpg
zm5_1,53,zm5_1_img053.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img053.jpg
zm5_1,54,zm5_1_img054.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img054.jpg
zm5_1,55,zm5_1_img055.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img055.jpg
zm5_1,56,zm5_1_img056.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img056.jpg
zm5_1,57,zm5_1_img057.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img057.jpg
zm5_1,58,zm5_1_img058.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img058.jpg
zm5_1,59,zm5_1_img059.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img059.jpg
zm5_1,60,zm5_1_img060.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img060.jpg
zm5_1,61,zm5_1_img061.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img061.jpg
zm5_1,62,zm5_1_img062.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img062.jpg
zm5_1,63,zm5_1_img063.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img063.jpg
zm5_1,64,zm5_1_img064.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img064.jpg
zm5_1,65,zm5_1_img065.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img065.jpg
zm5_1,66,zm5_1_img066.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img066.jpg
zm5_1,67,zm5_1_img067.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img067.jpg
zm5_1,68,zm5_1_img068.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img068.jpg
zm5_1,69,zm5_1_img069.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img069.jpg
zm5_1,70,zm5_1_img070.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img070.jpg
zm5_1,71,zm5_1_img071.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img071.jpg
zm5_1,72,zm5_1_img072.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img072.jpg
zm5_1,73,zm5_1_img073.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img073.jpg
zm5_1,74,zm5_1_img074.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img074.jpg
zm5_1,75,zm5_1_img075.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img075.jpg
zm5_1,76,zm5_1_img076.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img076.jpg
zm5_1,77,zm5_1_img077.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img077.jpg
zm5_1,78,zm5_1_img078.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img078.jpg
zm5_1,79,zm5_1_img079.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img079.jpg
zm5_1,80,zm5_1_img080.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img080.jpg
zm5_1,81,zm5_1_img081.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img081.jpg
zm5_1,82,zm5_1_img082.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img082.jpg
zm5_1,83,zm5_1_img083.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img083.jpg
zm5_1,84,zm5_1_img084.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img084.jpg
zm5_1,85,zm5_1_img085.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img085.jpg
zm5_1,86,zm5_1_img086.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img086.jpg
zm5_1,87,zm5_1_img087.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img087.jpg
zm5_1,88,zm5_1_img088.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img088.jpg
zm5_1,89,zm5_1_img089.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img089.jpg
zm5_1,90,zm5_1_img090.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img090.jpg
zm5_1,91,zm5_1_img091.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img091.jpg
zm5_1,92,zm5_1_img092.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img092.jpg
zm5_1,93,zm5_1_img093.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img093.jpg
zm5_1,94,zm5_1_img094.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img094.jpg
zm5_1,95,zm5_1_img095.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img095.jpg
zm5_1,96,zm5_1_img096.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img096.jpg
zm5_1,97,zm5_1_img097.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_1_img097.jpg
zm5_2,1,zm5_2_img001.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img001.jpg
zm5_2,2,zm5_2_img002.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img002.jpg
zm5_2,3,zm5_2_img003.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img003.jpg
zm5_2,4,zm5_2_img004.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img004.jpg
zm5_2,5,zm5_2_img005.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img005.jpg
zm5_2,6,zm5_2_img006.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img006.jpg
zm5_2,7,zm5_2_img007.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img007.jpg
zm5_2,8,zm5_2_img008.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img008.jpg
zm5_2,9,zm5_2_img009.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img009.jpg
zm5_2,10,zm5_2_img010.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img010.jpg
zm5_2,11,zm5_2_img011.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img011.jpg
zm5_2,12,zm5_2_img012.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img012.jpg
zm5_2,13,zm5_2_img013.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img013.jpg
zm5_2,14,zm5_2_img014.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img014.jpg
zm5_2,15,zm5_2_img015.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img015.jpg
zm5_2,16,zm5_2_img016.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img016.jpg
zm5_2,17,zm5_2_img017.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img017.jpg
zm5_2,18,zm5_2_img018.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img018.jpg
zm5_2,19,zm5_2_img019.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img019.jpg
zm5_2,20,zm5_2_img020.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img020.jpg
zm5_2,21,zm5_2_img021.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img021.jpg
zm5_2,22,zm5_2_img022.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img022.jpg
zm5_2,23,zm5_2_img023.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img023.jpg
zm5_2,24,zm5_2_img024.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img024.jpg
zm5_2,25,zm5_2_img025.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img025.jpg
zm5_2,26,zm5_2_img026.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img026.jpg
zm5_2,27,zm5_2_img027.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img027.jpg
zm5_2,28,zm5_2_img028.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img028.jpg
zm5_2,29,zm5_2_img029.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img029.jpg
zm5_2,30,zm5_2_img030.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img030.jpg
zm5_2,31,zm5_2_img031.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img031.jpg
zm5_2,32,zm5_2_img032.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img032.jpg
zm5_2,33,zm5_2_img033.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img033.jpg
zm5_2,34,zm5_2_img034.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img034.jpg
zm5_2,35,zm5_2_img035.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img035.jpg
zm5_2,36,zm5_2_img036.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img036.jpg
zm5_2,37,zm5_2_img037.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img037.jpg
zm5_2,38,zm5_2_img038.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img038.jpg
zm5_2,39,zm5_2_img039.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img039.jpg
zm5_2,40,zm5_2_img040.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img040.jpg
zm5_2,41,zm5_2_img041.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img041.jpg
zm5_2,42,zm5_2_img042.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img042.jpg
zm5_2,43,zm5_2_img043.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img043.jpg
zm5_2,44,zm5_2_img044.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img044.jpg
zm5_2,45,zm5_2_img045.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img045.jpg
zm5_2,46,zm5_2_img046.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img046.jpg
zm5_2,47,zm5_2_img047.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img047.jpg
zm5_2,48,zm5_2_img048.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img048.jpg
zm5_2,49,zm5_2_img049.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img049.jpg
zm5_2,50,zm5_2_img050.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img050.jpg
zm5_2,51,zm5_2_img051.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img051.jpg
zm5_2,52,zm5_2_img052.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img052.jpg
zm5_2,53,zm5_2_img053.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img053.jpg
zm5_2,54,zm5_2_img054.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img054.jpg
zm5_2,55,zm5_2_img055.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img055.jpg
zm5_2,56,zm5_2_img056.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img056.jpg
zm5_2,57,zm5_2_img057.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img057.jpg
zm5_2,58,zm5_2_img058.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img058.jpg
zm5_2,59,zm5_2_img059.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img059.jpg
zm5_2,60,zm5_2_img060.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img060.jpg
zm5_2,61,zm5_2_img061.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img061.jpg
zm5_2,62,zm5_2_img062.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img062.jpg
zm5_2,63,zm5_2_img063.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img063.jpg
zm5_2,64,zm5_2_img064.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img064.jpg
zm5_2,65,zm5_2_img065.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img065.jpg
zm5_2,66,zm5_2_img066.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img066.jpg
zm5_2,67,zm5_2_img067.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img067.jpg
zm5_2,68,zm5_2_img068.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img068.jpg
zm5_2,69,zm5_2_img069.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img069.jpg
zm5_2,70,zm5_2_img070.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img070.jpg
zm5_2,71,zm5_2_img071.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img071.jpg
zm5_2,72,zm5_2_img072.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img072.jpg
zm5_2,73,zm5_2_img073.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img073.jpg
zm5_2,74,zm5_2_img074.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img074.jpg
zm5_2,75,zm5_2_img075.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img075.jpg
zm5_2,76,zm5_2_img076.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img076.jpg
zm5_2,77,zm5_2_img077.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img077.jpg
zm5_2,78,zm5_2_img078.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img078.jpg
zm5_2,79,zm5_2_img079.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img079.jpg
zm5_2,80,zm5_2_img080.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img080.jpg
zm5_2,81,zm5_2_img081.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img081.jpg
zm5_2,82,zm5_2_img082.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img082.jpg
zm5_2,83,zm5_2_img083.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img083.jpg
zm5_2,84,zm5_2_img084.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img084.jpg
zm5_2,85,zm5_2_img085.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img085.jpg
zm5_2,86,zm5_2_img086.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img086.jpg
zm5_2,87,zm5_2_img087.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img087.jpg
zm5_2,88,zm5_2_img088.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img088.jpg
zm5_2,89,zm5_2_img089.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img089.jpg
zm5_2,90,zm5_2_img090.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img090.jpg
zm5_2,91,zm5_2_img091.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img091.jpg
zm5_2,92,zm5_2_img092.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img092.jpg
zm5_2,93,zm5_2_img093.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img093.jpg
zm5_2,94,zm5_2_img094.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img094.jpg
zm5_2,95,zm5_2_img095.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img095.jpg
zm5_2,96,zm5_2_img096.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img096.jpg
zm5_2,97,zm5_2_img097.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_2_img097.jpg
zm5_3,1,zm5_3_img001.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img001.jpg
zm5_3,2,zm5_3_img002.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img002.jpg
zm5_3,3,zm5_3_img003.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img003.jpg
zm5_3,4,zm5_3_img004.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img004.jpg
zm5_3,5,zm5_3_img005.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img005.jpg
zm5_3,6,zm5_3_img006.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img006.jpg
zm5_3,7,zm5_3_img007.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img007.jpg
zm5_3,8,zm5_3_img008.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img008.jpg
zm5_3,9,zm5_3_img009.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img009.jpg
zm5_3,10,zm5_3_img010.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img010.jpg
zm5_3,11,zm5_3_img011.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img011.jpg
zm5_3,12,zm5_3_img012.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img012.jpg
zm5_3,13,zm5_3_img013.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img013.jpg
zm5_3,14,zm5_3_img014.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img014.jpg
zm5_3,15,zm5_3_img015.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img015.jpg
zm5_3,16,zm5_3_img016.jpg,/kaggle/input/datasets/ananya0puthran/mendley/GermPredDataset/ZeaMays/img/zm5_3_img016.jpg
