group,track_id,mean_movement,median_movement,max_movement,movement_std,std_center_x,std_center_y,range_center_x,range_center_y,max_center_x,max_center_y,mean_width,std_width,min_width,max_width,width_change,mean_height,std_height,min_height,max_height,height_change,mean_area,std_area,min_area,max_area,area_change,mean_iou,std_iou,min_iou,class_transition_count,pg_el_count,observed_pg_el,first_pg_el_frame,last_pg_el_frame,longest_pg_el_run,early_mean_width,early_mean_height,early_mean_area,early_pg_el_count,middle_mean_width,middle_mean_height,middle_mean_area,middle_pg_el_count,late_mean_width,late_mean_height,late_mean_area,late_pg_el_count,germination_target,final_label
pg4_2,9,0.3988673735902119,0.5,1.5811388300841898,0.3982626666141074,4.123711340206185,2.754410756626272,14.5,9.0,386.5,172.5,48.422680412371136,14.464913148823891,37.0,82.0,45.0,44.865979381443296,14.770846785559096,31.0,67.0,35.0,2368.7525773195875,1488.7327346696125,1147.0,5412.0,4265.0,0.9767862691169098,0.0267276619658009,0.8858739026336792,1,75,1,23,97,75,38.03125,31.96875,1216.03125,10,40.34375,37.5,1529.28125,32,66.33333333333333,64.51515151515152,4300.575757575758,33,1,GERMINATED
pg4_3,0,0.1094779418637348,0.0,1.8027756377319943,0.2621902876003368,0.7700278741609304,0.2774900790452529,3.0,1.5,444.0,359.5,35.44329896907217,2.596464972595714,30.0,39.0,9.0,38.11340206185567,1.2258074440517384,35.0,39.0,4.0,1352.6082474226805,126.63516528444694,1050.0,1521.0,471.0,0.9929381457990022,0.0197544515168879,0.8581375108790252,1,54,1,44,97,54,32.46875,37.46875,1218.0,0,35.5,37.84375,1342.8125,21,38.27272727272727,39.0,1492.6363636363635,33,1,GERMINATED
pg4_3,1,0.0833333333333333,0.0,2.5,0.3118047822311617,1.281340036147575,1.150212427297431,3.5,3.0,190.5,211.0,32.16494845360825,2.2090741278865247,30.0,36.0,6.0,34.47422680412371,1.4293880422628469,32.0,36.0,4.0,1111.4329896907216,117.75047067706352,960.0,1296.0,336.0,0.9946000402652606,0.0218673163673912,0.812807881773399,1,41,1,57,97,41,30.65625,32.875,1007.65625,0,30.84375,34.5,1065.375,8,34.90909090909091,36.0,1256.7272727272727,33,1,GERMINATED
pg4_3,2,0.4009096028543146,0.0,9.055385138137416,1.001665608044519,5.27876327316566,4.646517671832523,19.5,16.5,179.5,444.0,44.43298969072165,12.923970549838376,36.0,77.0,39.0,34.47422680412371,5.653377393077513,30.0,50.0,20.0,1603.278350515464,800.7598291399797,1080.0,3850.0,2710.0,0.9794281640758976,0.0507382197234847,0.5871559633027523,1,51,1,47,97,51,36.34375,30.96875,1125.46875,0,36.84375,31.40625,1157.84375,18,59.63636363636363,40.84848484848485,2498.5454545454545,33,1,GERMINATED
pg4_3,3,0.4831636209703691,0.5,1.8027756377319943,0.4517221661273681,8.172709265945354,4.443520218377516,30.5,15.0,288.5,452.0,51.865979381443296,21.244588815454144,36.0,107.0,70.0,48.74226804123711,17.884093232039405,30.0,82.0,52.0,2886.2061855670104,2262.862583297884,1110.0,8774.0,7664.0,0.9748438337176752,0.0264243459218292,0.8700906344410876,1,74,1,24,97,74,37.0625,32.09375,1189.59375,9,39.5625,41.78125,1685.9375,32,78.15151515151516,71.63636363636364,5695.30303030303,33,1,GERMINATED
pg4_3,4,0.5262507009724979,0.5,2.0615528128088303,0.4438676976975098,3.082000101453389,4.48191059535543,11.5,19.0,363.0,425.5,43.78350515463917,7.659273476519673,34.0,61.0,27.0,79.96907216494846,47.547578690668445,34.0,173.0,137.0,3859.7113402061855,2935.944179638617,1190.0,10553.0,9329.0,0.9734881625553568,0.0219041029912615,0.868421052631579,1,86,1,12,97,86,36.53125,34.78125,1271.53125,21,41.1875,63.40625,2642.875,32,53.333333333333336,139.84848484848484,7549.424242424242,33,1,GERMINATED
pg4_3,5,0.5483019544757263,0.5,2.0615528128088303,0.5941471198713598,4.244080859304222,4.5746892693314525,18.5,24.0,237.5,382.0,52.55670103092783,19.18277205609185,36.0,91.0,50.0,45.27835051546392,24.589723051580464,29.0,114.0,85.0,2830.1237113402062,2653.884623140751,1044.0,10146.0,9015.0,0.9676025412711872,0.0369455874953689,0.8601553829078802,1,67,1,31,97,67,36.09375,29.0,1046.71875,2,43.53125,31.4375,1384.375,32,77.27272727272727,74.48484848484848,5961.424242424242,33,1,GERMINATED
pg4_3,6,0.3661176555519458,0.0,1.5811388300841898,0.474692387018316,2.1248245505959256,5.0931226148629785,8.5,23.0,326.0,300.5,40.577319587628864,14.234295054620285,29.0,83.0,54.0,46.51546391752577,16.4787356899557,34.0,97.0,62.0,2116.1237113402062,1726.2328465087228,1015.0,8051.0,7036.0,0.9762367584294416,0.0310314743536384,0.8855098389982111,3,66,1,31,97,65,31.84375,34.03125,1083.59375,1,34.75,39.78125,1385.46875,32,54.696969696969695,65.15151515151516,3825.878787878788,33,1,GERMINATED
pg4_3,7,0.5043584680315414,0.5,2.0615528128088303,0.5527371609166604,2.922557680290018,8.296365731136511,10.0,31.0,367.5,199.0,38.47422680412371,8.40482529977238,31.0,59.0,28.0,55.29896907216495,24.19728405499714,34.0,113.0,79.0,2329.618556701031,1610.2915241177109,1054.0,6667.0,5613.0,0.9750819972188336,0.0291112195492263,0.8654822335025381,1,78,1,20,97,78,32.34375,35.71875,1155.8125,13,33.5625,43.625,1471.3125,32,49.18181818181818,85.60606060606061,4300.151515151515,33,1,GERMINATED
pg4_3,8,1.4383595535143552,1.6919572339080922,3.605551275463989,1.148539345493796,20.64354413733017,27.88558128375286,65.5,97.0,316.0,289.5,74.3298969072165,43.47121850297852,36.0,174.0,137.0,88.11340206185567,66.38048345162406,32.0,233.0,200.0,9426.329896907217,11671.23886985214,1152.0,40542.0,39321.0,0.9562588423990012,0.036040910171404,0.8367952522255193,1,82,1,16,97,82,38.09375,32.0625,1221.3125,17,54.875,58.625,3482.375,32,128.33333333333334,171.06060606060606,23146.545454545456,33,1,GERMINATED
pg4_3,9,0.8773110262956759,0.5,2.9154759474226504,0.9566719377473978,12.499988309060322,11.618561274800369,45.0,47.5,146.5,348.5,58.25773195876289,31.2542874091528,35.0,143.0,103.0,61.381443298969074,43.99893234388107,30.0,168.0,138.0,4917.268041237114,6288.478811541425,1050.0,23184.0,22134.0,0.96449729171473,0.036789348427445,0.8372703412073491,1,71,1,27,97,71,36.15625,30.1875,1091.9375,6,43.71875,35.40625,1569.625,32,93.78787878787878,116.8181818181818,11872.878787878788,33,1,GERMINATED
pg4_4,0,0.6753359667897286,0.5,3.0413812651491097,0.6492499508100477,6.389603063905736,3.809281838091117,29.5,15.5,458.0,298.0,56.50515463917526,26.178264262961505,37.0,128.0,90.0,40.855670103092784,14.115860561663348,27.0,67.0,39.0,2657.680412371134,2205.8102775030256,1026.0,8576.0,7512.0,0.9670409164827602,0.0308974134701116,0.8665105386416861,1,49,1,49,97,49,39.28125,29.03125,1140.96875,0,41.0625,33.65625,1394.125,16,88.18181818181819,59.30303030303031,5353.69696969697,33,1,GERMINATED
pg4_4,1,0.6455197151595341,0.5,3.5,0.7162344569624907,7.033670898229599,5.174595390318161,29.0,26.5,384.0,397.5,50.824742268041234,16.008380736337877,38.0,98.0,58.0,46.64948453608248,21.9056275955028,28.0,105.0,77.0,2714.4123711340208,2326.5603288912725,1120.0,10290.0,9170.0,0.968360384807672,0.0399981161020999,0.796923076923077,1,69,1,29,97,69,38.34375,31.78125,1218.15625,4,44.3125,33.5625,1495.75,32,69.24242424242425,73.75757575757575,5347.060606060606,33,1,GERMINATED
pg4_4,2,0.2600760390432988,0.0,1.8027756377319943,0.3750917051187374,4.37761506497965,2.711869338043653,14.5,10.0,312.5,136.5,47.94845360824742,12.892394572570998,39.0,83.0,42.0,43.23711340206186,6.80474848740427,37.0,59.0,22.0,2159.5670103092784,1004.7620214440944,1480.0,4897.0,3380.0,0.9852000607390816,0.0222413929896872,0.8813559322033898,1,61,1,37,97,61,39.46875,38.15625,1505.4375,0,41.40625,40.0,1657.21875,28,62.51515151515152,51.30303030303031,3281.0,33,1,GERMINATED
pg4_4,3,0.5690389785827809,0.5,3.1622776601683795,0.6095138561619954,2.6851464933843388,3.122052228578528,11.5,13.0,356.0,282.0,59.16494845360825,25.535372843067247,39.0,117.0,75.0,45.45360824742268,14.211234570278489,32.0,80.0,48.0,3045.3505154639174,2408.177464781443,1287.0,9360.0,8016.0,0.9654408795538866,0.0315119813512835,0.7976653696498055,1,58,1,40,97,58,41.71875,33.25,1387.15625,0,43.71875,39.78125,1748.125,25,91.06060606060606,62.78787878787879,5911.212121212121,33,1,GERMINATED
pg4_4,4,0.6554979116915031,0.5,2.549509756796392,0.7126166485341741,5.274337029227939,7.671970036616821,16.5,35.0,230.0,378.5,43.71134020618557,11.206550701095251,33.0,71.0,38.0,57.597938144329895,30.26128818737002,35.0,143.0,106.0,2849.020618556701,2385.4987547373034,1190.0,10153.0,8932.0,0.9685692825692894,0.0318115644263119,0.8480725623582767,3,78,1,18,97,77,34.59375,36.875,1276.8125,13,38.125,41.875,1607.46875,32,57.96969696969697,92.93939393939394,5577.515151515152,33,1,GERMINATED
pg4_4,5,0.9961863048231914,0.5,3.1622776601683795,1.0979660799630298,7.299576973927976,17.56844713643876,30.5,67.5,195.5,311.5,54.824742268041234,24.241061827853613,31.0,115.0,84.0,59.76288659793814,39.67594851590349,33.0,180.0,146.0,4174.845360824742,4883.510640099295,1054.0,20700.0,19646.0,0.963698574236716,0.0353435640013619,0.8365079365079365,1,78,1,20,97,78,34.875,35.09375,1224.125,13,43.59375,40.96875,1814.9375,32,85.06060606060606,101.9090909090909,9324.545454545454,33,1,GERMINATED
pg4_4,6,0.7343288683313544,0.5,4.924428900898052,0.7602293161508522,7.520793437902252,3.9199531275326938,30.5,17.0,119.5,273.5,90.10309278350516,58.85671655145397,36.0,191.0,152.0,48.72164948453608,13.400063292696528,34.0,81.0,47.0,5163.123711340206,4623.367437152526,1224.0,15471.0,14145.0,0.9650671993455324,0.0398242705893987,0.7020872865275142,1,80,1,18,97,80,39.1875,36.34375,1425.75,15,61.75,43.9375,2800.09375,32,166.96969696969697,65.36363636363636,11078.666666666666,33,1,GERMINATED
pg4_4,7,0.447886389136108,0.0,2.0615528128088303,0.5566097817082318,3.603878061410749,4.891787882939956,15.5,20.5,201.5,277.5,43.36082474226804,5.984835763294981,38.0,57.0,17.0,44.58762886597938,17.53861870057375,34.0,101.0,67.0,2025.5463917525772,1130.03040758849,1292.0,5555.0,4263.0,0.976621596043271,0.0284630642361725,0.9046283309957924,1,59,1,39,97,59,38.0,34.0,1292.0,0,41.15625,34.34375,1414.46875,26,50.696969696969695,64.78787878787878,3329.4242424242425,33,1,GERMINATED
pg4_4,8,0.5736031614434137,0.5,3.2015621187164243,0.6744135080562873,3.7841862922372713,4.530391228208104,13.0,22.5,283.5,267.0,44.39175257731959,10.77373352380106,36.0,73.0,36.0,49.39175257731959,24.80004851218689,29.0,110.0,81.0,2452.7938144329896,1993.4665550094192,1073.0,8030.0,6957.0,0.9687777145775396,0.0393010608159297,0.8007380073800738,1,48,1,50,97,48,37.78125,31.21875,1179.71875,0,38.90625,35.9375,1408.71875,15,56.121212121212125,80.06060606060606,4699.727272727273,33,1,GERMINATED
pg4_4,9,0.8761984090992194,0.7071067811865476,6.082762530298219,0.9117207254556244,4.802226296689131,18.002036941465118,20.0,63.0,287.5,357.0,51.597938144329895,16.135802411410825,36.0,97.0,61.0,72.48453608247422,53.87903851958654,27.0,196.0,167.0,4592.360824742268,4894.906075540389,1008.0,19012.0,17968.0,0.9640730500620348,0.047481681861169,0.6200846944948578,1,67,1,31,97,67,38.03125,29.65625,1127.53125,2,45.96875,45.53125,2165.90625,32,70.21212121212122,140.15151515151516,10305.121212121212,33,1,GERMINATED
pg4_5,0,0.0364583333333333,0.0,1.0,0.1486885669127103,0.5463431217416952,0.2937692133768042,2.5,1.0,395.5,438.5,31.927835051546392,0.2587608329486832,31.0,32.0,1.0,36.72164948453608,0.5875384267536087,35.0,37.0,2.0,1172.5257731958764,24.969297759202902,1085.0,1184.0,99.0,0.99780151244995,0.0090565361223777,0.9375,1,9,1,89,97,9,31.78125,36.15625,1149.21875,0,32.0,37.0,1184.0,0,32.0,37.0,1184.0,9,1,GERMINATED
pg4_5,1,1.0957727643941937,1.0,5.024937810560445,0.9600405627603664,24.43646501883289,2.2175614791490967,85.0,7.0,309.5,453.5,82.10309278350516,57.47926287399468,36.0,221.0,185.0,46.97938144329897,8.908445409687799,33.0,59.0,26.0,4305.01030927835,3700.0321076758055,1188.0,13039.0,11851.0,0.968235932661242,0.0365893569974549,0.7357926221335992,1,84,1,14,97,84,40.09375,37.125,1493.84375,19,50.25,45.84375,2348.0625,32,153.72727272727272,57.63636363636363,8928.636363636364,33,1,GERMINATED
pg4_5,2,0.5202478723317506,0.5,3.640054944640259,0.5591739306044406,3.016851385796692,6.446481688162022,12.0,23.5,245.0,392.0,55.350515463917525,15.3971755591152,40.0,86.0,45.0,54.175257731958766,19.210719896823043,34.0,92.0,57.0,3284.309278350516,2033.96502905002,1360.0,7912.0,6477.0,0.9765784753085374,0.0319887425995692,0.7995049504950495,1,69,1,29,97,69,40.75,34.28125,1397.71875,4,49.625,50.65625,2556.25,32,75.06060606060606,76.87878787878788,5819.727272727273,33,1,GERMINATED
pg4_5,3,0.812024958073005,0.7071067811865476,4.47213595499958,0.7599964698162756,1.5781784603239457,13.574192001358456,7.5,52.0,176.5,338.0,51.55670103092783,14.737545202690276,38.0,85.0,42.0,65.62886597938144,35.92125396395375,37.0,160.0,123.0,3896.762886597938,3401.6912948453623,1520.0,13600.0,12009.0,0.9676637033494244,0.0343406151549354,0.7512383048981838,1,59,1,39,97,59,43.125,37.6875,1625.15625,0,40.84375,48.1875,1989.0625,26,70.12121212121212,109.63636363636364,7949.424242424242,33,1,GERMINATED
pg4_5,4,0.5503140142933565,0.5,1.5,0.4469436791576743,8.707462688552063,5.400020272120599,31.0,21.5,410.5,352.5,54.92783505154639,24.398431343306257,33.0,109.0,76.0,45.422680412371136,12.011021615086284,34.0,79.0,45.0,2777.40206185567,2056.885402737777,1122.0,8611.0,7489.0,0.973439478667648,0.0215326428163313,0.9166666666666666,1,74,1,24,97,74,34.53125,34.90625,1205.46875,9,43.5,41.84375,1841.90625,32,85.78787878787878,59.09090909090909,5208.848484848485,33,1,GERMINATED
pg4_5,5,0.6198235197905534,0.5,1.5811388300841898,0.5012339483525794,10.51443293915009,9.752757130924495,32.0,33.0,492.5,253.5,64.82474226804123,24.930836414268526,36.0,111.0,75.0,60.30927835051546,34.07855111167396,33.0,144.0,111.0,4697.092783505154,4313.704421579212,1188.0,15984.0,14796.0,0.9707519693594054,0.0218232421460329,0.9202978488692776,1,86,1,12,97,86,38.28125,33.59375,1287.875,21,61.1875,43.75,2765.5625,32,94.0909090909091,102.27272727272728,9876.0,33,1,GERMINATED
pg4_5,6,0.5656272185352739,0.5,3.0413812651491097,0.6062720920940116,4.190464860698774,7.772508788578507,15.5,19.5,409.5,172.0,50.329896907216494,6.932251905709805,42.0,62.0,16.0,43.23711340206186,12.8004294353513,31.0,70.0,36.0,2251.319587628866,944.73097186657,1302.0,4130.0,2668.0,0.966177433986042,0.03836447154462,0.831858407079646,1,79,1,19,97,79,44.25,33.09375,1465.03125,14,48.0625,36.46875,1777.375,32,58.42424242424242,59.63636363636363,3473.3636363636365,33,1,GERMINATED
pg4_5,7,0.7119479392784073,0.5,2.5,0.6462269712909668,16.01530216024942,2.5241947518959367,50.5,9.0,317.5,149.0,74.3298969072165,44.65300849921099,35.0,175.0,139.0,44.51546391752577,9.491301934594985,32.0,61.0,28.0,3702.7938144329896,2974.342120582469,1120.0,10675.0,9487.0,0.9720267978874144,0.0297800916865654,0.7855297157622739,1,80,1,18,97,80,39.71875,33.9375,1352.90625,15,50.875,43.5,2248.875,32,130.63636363636363,55.75757575757576,7391.333333333333,33,1,GERMINATED
pg4_5,8,0.9858131526131948,1.0,2.5,0.7819883384476823,17.83413083851964,4.4286300787642014,66.0,16.5,350.5,242.0,75.08247422680412,46.188245504069336,38.0,189.0,150.0,58.01030927835052,21.467546758348348,34.0,92.0,58.0,5197.742268041237,4793.599792933423,1326.0,17388.0,16062.0,0.9690140063770922,0.0236609717390366,0.8765264586160109,1,85,1,13,97,85,40.28125,35.34375,1423.5,20,51.84375,55.34375,2964.90625,32,131.36363636363637,82.57575757575758,11022.787878787878,33,1,GERMINATED
pg4_5,9,0.5302367835680112,0.5,6.324555320336759,0.90288599502823,3.423945549314105,1.6397749016656642,13.0,11.0,225.5,214.5,48.350515463917525,12.048904845740946,39.0,78.0,32.0,47.78350515463917,6.71546423405258,41.0,77.0,33.0,2383.6288659793813,989.788619728513,1638.0,5775.0,3883.0,0.9757986854578152,0.041202890559591,0.6968609865470852,1,71,1,27,97,71,42.6875,43.5,1857.5625,6,40.125,44.0,1766.34375,32,61.81818181818182,55.60606060606061,3492.333333333333,33,1,GERMINATED
pg4_6,0,0.0416666666666666,0.0,0.5,0.1381926995981416,0.2126561994302708,1.1719296339161696,0.5,3.0,504.0,313.0,33.76288659793814,0.4253123988605417,33.0,34.0,0.0,38.154639175257735,0.3615603694175295,38.0,39.0,0.0,1288.1958762886595,19.337821056189096,1254.0,1326.0,0.0,0.9977846907993968,0.0073624525152402,0.9705882352941176,0,0,0,0,0,0,33.28125,38.15625,1269.84375,0,34.0,38.3125,1302.625,0,34.0,38.0,1292.0,0,0,NON-GERMINATED
pg4_6,1,0.1586262115572915,0.0,2.692582403567252,0.3511057177076177,1.342464394082113,1.570786957364594,5.0,5.5,220.0,445.5,38.93814432989691,2.019566315544062,37.0,46.0,8.0,36.23711340206186,2.2001555515593663,32.0,43.0,7.0,1414.8247422680413,161.06789311325795,1248.0,1978.0,610.0,0.9907160995375937,0.0221814657201327,0.8233657858136301,1,55,1,43,97,55,38.0,36.0,1368.0,0,38.03125,34.46875,1310.75,22,40.72727272727273,38.18181818181818,1561.1515151515152,33,1,GERMINATED
pg4_6,2,0.951685209378422,0.7071067811865476,2.5,0.8247622458929295,11.520931059669897,22.399186649217825,34.0,72.0,188.5,346.5,58.896907216494846,30.238735496963308,33.0,121.0,87.0,84.30927835051547,50.20152394794123,39.0,197.0,158.0,6475.319587628866,6887.121791283122,1287.0,23837.0,22511.0,0.9659374244625524,0.0287606823131327,0.8611111111111112,1,74,1,24,97,74,34.78125,40.375,1404.8125,9,43.15625,62.6875,2826.09375,32,97.54545454545456,147.87878787878788,14930.818181818182,33,1,GERMINATED
pg4_6,3,0.8867974653270085,0.8535533905932737,3.605551275463989,0.7071411378380743,4.265282489055853,16.885304508449817,17.5,56.5,215.5,257.5,48.855670103092784,17.890842955667683,33.0,93.0,58.0,81.25773195876289,47.66621020026648,36.0,184.0,148.0,4782.525773195876,4606.331161000005,1260.0,17112.0,15852.0,0.9644228337165736,0.0287389159066372,0.8461538461538461,1,75,1,23,97,75,36.0,39.25,1413.4375,10,39.6875,61.3125,2464.3125,32,70.21212121212122,141.33333333333334,10297.484848484848,33,1,GERMINATED
pg4_6,4,0.4915138213958552,0.25,4.609772228646444,0.7451772697666262,3.071455671254677,7.829532103648186,12.5,21.5,226.0,202.0,42.09278350515464,9.962902812849508,32.0,63.0,31.0,44.381443298969074,5.174169187692597,35.0,53.0,17.0,1915.020618556701,672.280025409476,1120.0,3276.0,2156.0,0.9743517706411094,0.0432439360279064,0.728171334431631,1,76,1,22,97,76,33.65625,39.0,1314.21875,11,37.75,43.09375,1630.5625,32,54.48484848484848,50.84848484848485,2773.454545454545,33,1,GERMINATED
pg4_6,5,0.2312051860908767,0.0,1.8027756377319943,0.344120853661447,3.5093592126073268,1.258006561200788,10.0,5.5,295.0,415.5,40.77319587628866,5.423327153624491,35.0,56.0,19.0,46.43298969072165,7.273603194626679,38.0,63.0,25.0,1926.1237113402065,567.1991460619828,1400.0,3528.0,2122.0,0.9841295767918768,0.0254343466401307,0.8348623853211009,1,71,1,27,97,71,38.96875,39.9375,1556.4375,6,36.8125,43.6875,1611.96875,32,46.36363636363637,55.39393939393939,2589.242424242424,33,1,GERMINATED
pg4_6,6,0.4984120967421943,0.5,3.2015621187164243,0.6324736214428627,5.182368713024391,4.693745485080318,15.0,13.5,389.0,439.5,52.56701030927835,10.688569109962774,39.0,77.0,31.0,45.79381443298969,16.30124790892542,33.0,97.0,60.0,2577.19587628866,1580.251478350315,1365.0,7469.0,5767.0,0.972695795954486,0.0361533177878357,0.80343716433942,1,79,1,19,97,79,45.0625,35.28125,1590.71875,14,46.5,37.125,1728.875,32,65.72727272727273,64.39393939393939,4356.393939393939,33,1,GERMINATED
pg4_6,7,0.5503529810617263,0.5,1.5811388300841898,0.5043840430695027,10.44661359352036,5.98020346287048,33.0,18.5,452.5,359.5,71.5360824742268,38.87305850375677,39.0,155.0,115.0,39.5360824742268,6.097256194929,33.0,52.0,19.0,3058.474226804124,2127.504167162665,1287.0,8060.0,6740.0,0.9728797455010106,0.0258579270638436,0.8741721854304636,1,65,1,33,97,65,39.78125,33.6875,1340.09375,0,51.875,37.25,1961.0625,32,121.3939393939394,47.42424242424242,5788.939393939394,33,1,GERMINATED
pg4_6,8,0.7666329975217886,0.5,2.23606797749979,0.794370094547093,5.626240843995898,14.119086457768988,16.5,54.0,360.5,299.0,51.49484536082474,10.69552725799912,39.0,67.0,25.0,56.8041237113402,38.33617956196699,31.0,166.0,131.0,3270.6082474226805,2878.556495192417,1209.0,11122.0,9652.0,0.9709511682785744,0.0326311764783866,0.8224489795918367,1,69,1,29,97,69,41.75,34.75,1451.90625,4,47.09375,33.28125,1578.09375,32,65.21212121212122,101.0,6675.424242424242,33,1,GERMINATED
pg4_6,9,1.218651872536224,1.118033988749895,7.211102550927978,1.0797820521895247,10.982386694846666,24.02753097301861,33.0,79.5,423.0,241.5,67.69072164948453,26.30172305309476,40.0,114.0,65.0,86.61855670103093,63.349373799616096,32.0,222.0,185.0,7492.711340206186,7703.774764880898,1408.0,23532.0,22015.0,0.9566793671074736,0.0499997863736095,0.6357615894039735,1,81,1,17,97,81,42.25,34.53125,1455.09375,16,59.21875,55.1875,3523.1875,32,100.57575757575758,167.6060606060606,17196.60606060606,33,1,GERMINATED
pg4_7,0,0.8052556893010031,0.7071067811865476,2.23606797749979,0.5973036147401921,14.38179432746042,4.6363794553774325,42.5,19.0,413.5,421.5,75.0618556701031,47.90149136412148,30.0,167.0,134.0,64.9381443298969,23.850831290701787,33.0,127.0,94.0,5948.432989690722,5519.969368858716,1089.0,21209.0,20120.0,0.9658558968882348,0.0267048199517939,0.8365384615384616,1,82,1,16,97,82,31.6875,38.875,1229.625,17,55.78125,63.59375,3726.125,32,135.8181818181818,91.51515151515152,12679.212121212122,33,1,GERMINATED
pg4_7,1,0.4310346261149256,0.5,2.0,0.4722957947691604,5.962872695368145,4.10991894490138,23.0,13.5,266.5,486.5,47.96907216494845,16.17459737273389,35.0,89.0,54.0,41.23711340206186,8.457014651884643,32.0,61.0,27.0,2111.865979381443,1193.2298162590507,1152.0,5429.0,4239.0,0.9797361786107482,0.0253180872208755,0.8676236044657097,1,66,1,32,97,66,35.03125,33.9375,1188.8125,1,40.4375,38.09375,1562.75,32,67.81818181818181,51.36363636363637,3539.4242424242425,33,1,GERMINATED
pg4_7,2,0.1198409122030746,0.0,2.0615528128088303,0.3165777773244172,0.6436491248984728,0.627046548344739,3.0,3.0,179.0,440.0,32.79381443298969,1.4497646046389234,31.0,36.0,4.0,31.11340206185567,1.9838330526065708,28.0,36.0,8.0,1023.1030927835052,113.19679829868804,868.0,1296.0,400.0,0.9918407959695092,0.0232922506546503,0.8413361169102297,1,32,1,66,97,32,31.96875,29.875,955.125,0,32.0,29.96875,959.0,0,34.36363636363637,33.42424242424242,1151.1818181818182,32,1,GERMINATED
pg4_7,3,0.0416666666666666,0.0,1.0,0.1559023911155808,0.657696408566457,0.5964253882111639,2.0,2.0,339.0,300.5,35.98969072164948,0.1010098863003372,35.0,36.0,0.0,32.95876288659794,0.1988381600204732,32.0,33.0,0.0,1186.1752577319587,7.832012432830226,1152.0,1188.0,0.0,0.997595606970607,0.0088877016255768,0.945945945945946,0,0,0,0,0,0,36.0,32.9375,1185.75,0,35.96875,32.9375,1184.71875,0,36.0,33.0,1188.0,0,0,NON-GERMINATED
pg4_7,4,0.0242202163535046,0.0,1.118033988749895,0.1422909500042879,0.2694254504200408,0.1226327551893847,2.0,1.0,210.0,206.5,29.989690721649485,0.1010098863003372,29.0,30.0,0.0,27.02061855670103,0.1421035953823734,27.0,28.0,0.0,810.3298969072165,3.0349226776764784,810.0,840.0,0.0,0.9979482784080936,0.0123106066137343,0.903114186851211,0,0,0,0,0,0,29.96875,27.0625,811.0,0,30.0,27.0,810.0,0,30.0,27.0,810.0,0,0,NON-GERMINATED
pg4_7,5,0.0208333333333333,0.0,2.0,0.2030582155168534,0.2020197726006744,0.0,2.0,0.0,188.5,330.0,33.0,0.0,33.0,33.0,0.0,36.0,0.0,36.0,36.0,0.0,1188.0,0.0,1188.0,1188.0,0.0,0.9988095238095238,0.011603326600963,0.8857142857142857,0,0,0,0,0,0,33.0,36.0,1188.0,0,33.0,36.0,1188.0,0,33.0,36.0,1188.0,0,0,NON-GERMINATED
pg4_7,6,0.5822953264686838,0.5,1.8027756377319943,0.4781636603779738,6.201165898214912,10.006473088291504,25.0,30.5,125.5,413.0,45.27835051546392,9.821858925026277,39.0,77.0,38.0,59.95876288659794,31.84463492846609,29.0,119.0,88.0,2976.9896907216494,2264.9132183135976,1131.0,9086.0,7916.0,0.9731884811432986,0.0247797478778426,0.8601455133387227,1,68,1,30,97,68,39.1875,29.21875,1145.34375,3,40.96875,49.40625,2035.03125,32,55.36363636363637,100.0,5666.545454545455,33,1,GERMINATED
pg4_7,7,0.2032391272473131,0.0,1.118033988749895,0.315148944398915,1.5781784603239457,1.218677057220196,6.5,4.5,260.5,331.5,39.63917525773196,4.25279911948919,34.0,53.0,15.0,37.608247422680414,4.510141381263807,34.0,52.0,17.0,1509.3298969072166,373.0831067873383,1156.0,2756.0,1426.0,0.988047699991178,0.0211935318819059,0.869172932330827,1,56,1,42,97,56,38.0,35.0625,1332.375,0,36.96875,35.1875,1301.28125,23,43.81818181818182,42.42424242424242,1882.6666666666667,33,1,GERMINATED
pg4_7,8,0.4221912301619763,0.5,2.23606797749979,0.4882839663976114,1.2207247794404652,4.827522548999753,6.5,13.5,315.0,159.0,55.78350515463917,14.842282040424216,41.0,84.0,43.0,40.01030927835052,6.579403735339117,33.0,54.0,21.0,2328.4329896907216,1024.8678557737471,1353.0,4536.0,3183.0,0.977045385762807,0.0290805015668147,0.853448275862069,1,63,1,35,97,63,43.6875,34.40625,1503.15625,0,48.0625,36.875,1787.21875,30,75.0,48.48484848484848,3653.515151515152,33,1,GERMINATED
pg4_7,9,0.4999146217756336,0.5,1.8027756377319943,0.5204985151451046,1.3351610033543926,8.897865820225963,6.0,35.0,387.5,181.0,41.93814432989691,10.274394589724226,32.0,67.0,32.0,60.65979381443299,25.713683868746173,38.0,130.0,92.0,2798.494845360825,1969.6381536107076,1216.0,8710.0,7380.0,0.9776757386710134,0.0221010774858914,0.9142857142857144,1,75,1,23,97,75,34.3125,38.375,1316.375,10,36.5,51.5625,1902.96875,32,54.60606060606061,91.0909090909091,5104.090909090909,33,1,GERMINATED
