file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame
pg3_8_img002.xml,pg3_8_img002,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,2
pg3_8_img002.xml,pg3_8_img002,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,2
pg3_8_img003.xml,pg3_8_img003,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,1,pg_im,344.0,304.0,377.0,335.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,2,pg_im,315.0,166.0,348.0,194.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,3
pg3_8_img003.xml,pg3_8_img003,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,3
pg3_8_img004.xml,pg3_8_img004,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,4
pg3_8_img004.xml,pg3_8_img004,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,4
pg3_8_img005.xml,pg3_8_img005,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,5
pg3_8_img005.xml,pg3_8_img005,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,5
pg3_8_img006.xml,pg3_8_img006,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,6
pg3_8_img006.xml,pg3_8_img006,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,6
pg3_8_img007.xml,pg3_8_img007,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,7
pg3_8_img007.xml,pg3_8_img007,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,7
pg3_8_img008.xml,pg3_8_img008,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,5,pg_im,372.0,380.0,399.0,415.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,8
pg3_8_img008.xml,pg3_8_img008,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,8
pg3_8_img009.xml,pg3_8_img009,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,5,pg_el,372.0,377.0,399.0,416.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,9
pg3_8_img009.xml,pg3_8_img009,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,9
pg3_8_img010.xml,pg3_8_img010,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,5,pg_el,372.0,377.0,399.0,416.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,10
pg3_8_img010.xml,pg3_8_img010,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,10
pg3_8_img011.xml,pg3_8_img011,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,5,pg_el,372.0,377.0,400.0,416.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,8,pg_im,281.0,225.0,316.0,254.0,624,624,pg3_8,11
pg3_8_img011.xml,pg3_8_img011,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,11
pg3_8_img012.xml,pg3_8_img012,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,8,pg_el,281.0,223.0,318.0,254.0,624,624,pg3_8,12
pg3_8_img012.xml,pg3_8_img012,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,12
pg3_8_img013.xml,pg3_8_img013,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,6,pg_im,154.0,390.0,192.0,421.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,8,pg_el,281.0,223.0,318.0,254.0,624,624,pg3_8,13
pg3_8_img013.xml,pg3_8_img013,9,pg_im,455.0,178.0,486.0,220.0,624,624,pg3_8,13
pg3_8_img014.xml,pg3_8_img014,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,6,pg_el,157.0,390.0,194.0,421.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,8,pg_el,281.0,223.0,318.0,254.0,624,624,pg3_8,14
pg3_8_img014.xml,pg3_8_img014,9,pg_el,455.0,177.0,488.0,218.0,624,624,pg3_8,14
pg3_8_img015.xml,pg3_8_img015,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,6,pg_el,157.0,390.0,194.0,421.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,8,pg_el,281.0,223.0,319.0,254.0,624,624,pg3_8,15
pg3_8_img015.xml,pg3_8_img015,9,pg_el,455.0,177.0,488.0,218.0,624,624,pg3_8,15
pg3_8_img016.xml,pg3_8_img016,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,6,pg_el,157.0,390.0,194.0,421.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,8,pg_el,281.0,223.0,319.0,254.0,624,624,pg3_8,16
pg3_8_img016.xml,pg3_8_img016,9,pg_el,455.0,177.0,488.0,218.0,624,624,pg3_8,16
pg3_8_img017.xml,pg3_8_img017,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,6,pg_el,157.0,390.0,195.0,421.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,8,pg_el,281.0,223.0,319.0,254.0,624,624,pg3_8,17
pg3_8_img017.xml,pg3_8_img017,9,pg_el,455.0,177.0,488.0,218.0,624,624,pg3_8,17
pg3_8_img018.xml,pg3_8_img018,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,6,pg_el,157.0,390.0,195.0,421.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,8,pg_el,281.0,223.0,319.0,254.0,624,624,pg3_8,18
pg3_8_img018.xml,pg3_8_img018,9,pg_el,455.0,177.0,488.0,218.0,624,624,pg3_8,18
pg3_8_img019.xml,pg3_8_img019,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,6,pg_el,157.0,390.0,195.0,421.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,8,pg_el,281.0,223.0,319.0,254.0,624,624,pg3_8,19
pg3_8_img019.xml,pg3_8_img019,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,19
pg3_8_img020.xml,pg3_8_img020,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,6,pg_el,157.0,390.0,195.0,421.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,7,pg_im,222.0,212.0,253.0,251.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,20
pg3_8_img020.xml,pg3_8_img020,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,20
pg3_8_img021.xml,pg3_8_img021,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,5,pg_el,371.0,376.0,400.0,416.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,6,pg_el,157.0,390.0,195.0,421.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,7,pg_el,221.0,213.0,253.0,251.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,21
pg3_8_img021.xml,pg3_8_img021,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,21
pg3_8_img022.xml,pg3_8_img022,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,3,pg_im,260.0,328.0,298.0,359.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,5,pg_el,371.0,376.0,401.0,416.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,6,pg_el,157.0,390.0,196.0,421.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,7,pg_el,221.0,213.0,254.0,251.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,22
pg3_8_img022.xml,pg3_8_img022,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,22
pg3_8_img023.xml,pg3_8_img023,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,3,pg_el,259.0,326.0,299.0,360.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,5,pg_el,371.0,376.0,401.0,416.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,6,pg_el,157.0,390.0,196.0,421.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,7,pg_el,221.0,213.0,254.0,251.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,23
pg3_8_img023.xml,pg3_8_img023,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,23
pg3_8_img024.xml,pg3_8_img024,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,3,pg_el,259.0,326.0,299.0,360.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,5,pg_el,370.0,376.0,401.0,416.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,6,pg_el,157.0,390.0,196.0,421.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,7,pg_el,221.0,213.0,254.0,251.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,24
pg3_8_img024.xml,pg3_8_img024,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,24
pg3_8_img025.xml,pg3_8_img025,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,3,pg_el,259.0,326.0,299.0,360.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,5,pg_el,370.0,376.0,401.0,416.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,6,pg_el,157.0,390.0,196.0,421.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,7,pg_el,221.0,213.0,255.0,251.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,8,pg_el,281.0,223.0,320.0,254.0,624,624,pg3_8,25
pg3_8_img025.xml,pg3_8_img025,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,25
pg3_8_img026.xml,pg3_8_img026,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,3,pg_el,259.0,326.0,299.0,360.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,5,pg_el,370.0,376.0,401.0,416.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,6,pg_el,157.0,390.0,196.0,421.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,7,pg_el,221.0,213.0,255.0,252.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,8,pg_el,281.0,223.0,321.0,254.0,624,624,pg3_8,26
pg3_8_img026.xml,pg3_8_img026,9,pg_el,455.0,177.0,488.0,219.0,624,624,pg3_8,26
pg3_8_img027.xml,pg3_8_img027,0,pg_im,245.0,436.0,275.0,473.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,1,pg_im,342.0,304.0,375.0,335.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,2,pg_im,316.0,166.0,348.0,194.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,3,pg_el,259.0,326.0,299.0,360.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,4,pg_im,201.0,303.0,234.0,340.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,5,pg_el,370.0,376.0,401.0,416.0,624,624,pg3_8,27
pg3_8_img027.xml,pg3_8_img027,6,pg_el,157.0,390.0,197.0,421.0,624,624,pg3_8,27
