file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame,width,height,area
pg6_5_img062.xml,pg6_5_img062,3,pg_el,138.0,382.0,266.0,454.0,624,624,pg6_5,62,128.0,72.0,9216.0
pg6_5_img062.xml,pg6_5_img062,4,pg_el,252.0,448.0,340.0,494.0,624,624,pg6_5,62,88.0,46.0,4048.0
pg6_5_img062.xml,pg6_5_img062,5,pg_el,238.0,249.0,303.0,390.0,624,624,pg6_5,62,65.0,141.0,9165.0
pg6_5_img062.xml,pg6_5_img062,6,pg_el,220.0,256.0,264.0,321.0,624,624,pg6_5,62,44.0,65.0,2860.0
pg6_5_img062.xml,pg6_5_img062,7,pg_el,398.0,319.0,451.0,361.0,624,624,pg6_5,62,53.0,42.0,2226.0
pg6_5_img062.xml,pg6_5_img062,8,pg_el,420.0,244.0,469.0,293.0,624,624,pg6_5,62,49.0,49.0,2401.0
pg6_5_img062.xml,pg6_5_img062,9,pg_el,360.0,211.0,397.0,249.0,624,624,pg6_5,62,37.0,38.0,1406.0
pg6_5_img062.xml,pg6_5_img062,10,pg_el,344.0,95.0,420.0,206.0,624,624,pg6_5,62,76.0,111.0,8436.0
pg6_5_img063.xml,pg6_5_img063,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,63,35.0,37.0,1295.0
pg6_5_img063.xml,pg6_5_img063,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,63,37.0,31.0,1147.0
pg6_5_img063.xml,pg6_5_img063,2,pg_el,121.0,301.0,189.0,365.0,624,624,pg6_5,63,68.0,64.0,4352.0
pg6_5_img063.xml,pg6_5_img063,3,pg_el,135.0,381.0,267.0,455.0,624,624,pg6_5,63,132.0,74.0,9768.0
pg6_5_img063.xml,pg6_5_img063,4,pg_el,252.0,448.0,343.0,494.0,624,624,pg6_5,63,91.0,46.0,4186.0
pg6_5_img063.xml,pg6_5_img063,5,pg_el,236.0,245.0,304.0,390.0,624,624,pg6_5,63,68.0,145.0,9860.0
pg6_5_img063.xml,pg6_5_img063,6,pg_el,220.0,256.0,264.0,322.0,624,624,pg6_5,63,44.0,66.0,2904.0
pg6_5_img063.xml,pg6_5_img063,7,pg_el,397.0,319.0,450.0,363.0,624,624,pg6_5,63,53.0,44.0,2332.0
pg6_5_img063.xml,pg6_5_img063,8,pg_el,420.0,241.0,470.0,293.0,624,624,pg6_5,63,50.0,52.0,2600.0
pg6_5_img063.xml,pg6_5_img063,9,pg_el,360.0,211.0,397.0,249.0,624,624,pg6_5,63,37.0,38.0,1406.0
pg6_5_img063.xml,pg6_5_img063,10,pg_el,344.0,92.0,425.0,206.0,624,624,pg6_5,63,81.0,114.0,9234.0
pg6_5_img064.xml,pg6_5_img064,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,64,35.0,37.0,1295.0
pg6_5_img064.xml,pg6_5_img064,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,64,37.0,31.0,1147.0
pg6_5_img064.xml,pg6_5_img064,2,pg_el,119.0,299.0,188.0,365.0,624,624,pg6_5,64,69.0,66.0,4554.0
pg6_5_img064.xml,pg6_5_img064,3,pg_el,132.0,381.0,267.0,455.0,624,624,pg6_5,64,135.0,74.0,9990.0
pg6_5_img064.xml,pg6_5_img064,4,pg_el,251.0,449.0,346.0,495.0,624,624,pg6_5,64,95.0,46.0,4370.0
pg6_5_img064.xml,pg6_5_img064,5,pg_el,235.0,242.0,304.0,390.0,624,624,pg6_5,64,69.0,148.0,10212.0
pg6_5_img064.xml,pg6_5_img064,6,pg_el,220.0,256.0,264.0,322.0,624,624,pg6_5,64,44.0,66.0,2904.0
pg6_5_img064.xml,pg6_5_img064,7,pg_el,397.0,319.0,450.0,364.0,624,624,pg6_5,64,53.0,45.0,2385.0
pg6_5_img064.xml,pg6_5_img064,8,pg_el,419.0,239.0,470.0,293.0,624,624,pg6_5,64,51.0,54.0,2754.0
pg6_5_img064.xml,pg6_5_img064,9,pg_el,360.0,211.0,397.0,249.0,624,624,pg6_5,64,37.0,38.0,1406.0
pg6_5_img064.xml,pg6_5_img064,10,pg_el,344.0,89.0,429.0,206.0,624,624,pg6_5,64,85.0,117.0,9945.0
pg6_5_img065.xml,pg6_5_img065,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,65,35.0,37.0,1295.0
pg6_5_img065.xml,pg6_5_img065,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,65,37.0,31.0,1147.0
pg6_5_img065.xml,pg6_5_img065,2,pg_el,117.0,297.0,188.0,366.0,624,624,pg6_5,65,71.0,69.0,4899.0
pg6_5_img065.xml,pg6_5_img065,3,pg_el,129.0,380.0,267.0,455.0,624,624,pg6_5,65,138.0,75.0,10350.0
pg6_5_img065.xml,pg6_5_img065,4,pg_el,250.0,449.0,349.0,495.0,624,624,pg6_5,65,99.0,46.0,4554.0
pg6_5_img065.xml,pg6_5_img065,5,pg_el,233.0,239.0,304.0,390.0,624,624,pg6_5,65,71.0,151.0,10721.0
pg6_5_img065.xml,pg6_5_img065,6,pg_el,220.0,256.0,264.0,323.0,624,624,pg6_5,65,44.0,67.0,2948.0
pg6_5_img065.xml,pg6_5_img065,7,pg_el,397.0,319.0,449.0,366.0,624,624,pg6_5,65,52.0,47.0,2444.0
pg6_5_img065.xml,pg6_5_img065,8,pg_el,418.0,236.0,470.0,293.0,624,624,pg6_5,65,52.0,57.0,2964.0
pg6_5_img065.xml,pg6_5_img065,9,pg_el,360.0,211.0,397.0,249.0,624,624,pg6_5,65,37.0,38.0,1406.0
pg6_5_img065.xml,pg6_5_img065,10,pg_el,344.0,85.0,434.0,206.0,624,624,pg6_5,65,90.0,121.0,10890.0
pg6_5_img066.xml,pg6_5_img066,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,66,35.0,37.0,1295.0
pg6_5_img066.xml,pg6_5_img066,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,66,37.0,31.0,1147.0
pg6_5_img066.xml,pg6_5_img066,2,pg_el,115.0,295.0,188.0,366.0,624,624,pg6_5,66,73.0,71.0,5183.0
pg6_5_img066.xml,pg6_5_img066,3,pg_el,127.0,380.0,267.0,455.0,624,624,pg6_5,66,140.0,75.0,10500.0
pg6_5_img066.xml,pg6_5_img066,4,pg_el,250.0,449.0,352.0,495.0,624,624,pg6_5,66,102.0,46.0,4692.0
pg6_5_img066.xml,pg6_5_img066,5,pg_el,231.0,235.0,304.0,391.0,624,624,pg6_5,66,73.0,156.0,11388.0
pg6_5_img066.xml,pg6_5_img066,6,pg_el,220.0,256.0,264.0,324.0,624,624,pg6_5,66,44.0,68.0,2992.0
pg6_5_img066.xml,pg6_5_img066,7,pg_el,398.0,319.0,448.0,368.0,624,624,pg6_5,66,50.0,49.0,2450.0
pg6_5_img066.xml,pg6_5_img066,8,pg_el,417.0,234.0,471.0,292.0,624,624,pg6_5,66,54.0,58.0,3132.0
pg6_5_img066.xml,pg6_5_img066,9,pg_el,360.0,211.0,397.0,249.0,624,624,pg6_5,66,37.0,38.0,1406.0
pg6_5_img066.xml,pg6_5_img066,10,pg_el,343.0,83.0,439.0,206.0,624,624,pg6_5,66,96.0,123.0,11808.0
pg6_5_img067.xml,pg6_5_img067,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,67,35.0,37.0,1295.0
pg6_5_img067.xml,pg6_5_img067,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,67,37.0,31.0,1147.0
pg6_5_img067.xml,pg6_5_img067,2,pg_el,113.0,293.0,188.0,366.0,624,624,pg6_5,67,75.0,73.0,5475.0
pg6_5_img067.xml,pg6_5_img067,3,pg_el,124.0,379.0,268.0,455.0,624,624,pg6_5,67,144.0,76.0,10944.0
pg6_5_img067.xml,pg6_5_img067,4,pg_el,249.0,449.0,354.0,495.0,624,624,pg6_5,67,105.0,46.0,4830.0
pg6_5_img067.xml,pg6_5_img067,5,pg_el,230.0,233.0,304.0,391.0,624,624,pg6_5,67,74.0,158.0,11692.0
pg6_5_img067.xml,pg6_5_img067,6,pg_el,220.0,256.0,264.0,324.0,624,624,pg6_5,67,44.0,68.0,2992.0
pg6_5_img067.xml,pg6_5_img067,7,pg_el,399.0,319.0,447.0,370.0,624,624,pg6_5,67,48.0,51.0,2448.0
pg6_5_img067.xml,pg6_5_img067,8,pg_el,416.0,231.0,471.0,292.0,624,624,pg6_5,67,55.0,61.0,3355.0
pg6_5_img067.xml,pg6_5_img067,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,67,38.0,38.0,1444.0
pg6_5_img067.xml,pg6_5_img067,10,pg_el,343.0,80.0,443.0,206.0,624,624,pg6_5,67,100.0,126.0,12600.0
pg6_5_img068.xml,pg6_5_img068,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,68,35.0,37.0,1295.0
pg6_5_img068.xml,pg6_5_img068,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,68,37.0,31.0,1147.0
pg6_5_img068.xml,pg6_5_img068,2,pg_el,111.0,289.0,188.0,366.0,624,624,pg6_5,68,77.0,77.0,5929.0
pg6_5_img068.xml,pg6_5_img068,3,pg_el,121.0,378.0,268.0,456.0,624,624,pg6_5,68,147.0,78.0,11466.0
pg6_5_img068.xml,pg6_5_img068,4,pg_el,249.0,449.0,357.0,496.0,624,624,pg6_5,68,108.0,47.0,5076.0
pg6_5_img068.xml,pg6_5_img068,5,pg_el,230.0,230.0,304.0,391.0,624,624,pg6_5,68,74.0,161.0,11914.0
pg6_5_img068.xml,pg6_5_img068,6,pg_el,220.0,256.0,264.0,325.0,624,624,pg6_5,68,44.0,69.0,3036.0
pg6_5_img068.xml,pg6_5_img068,7,pg_el,399.0,320.0,446.0,372.0,624,624,pg6_5,68,47.0,52.0,2444.0
pg6_5_img068.xml,pg6_5_img068,8,pg_el,415.0,229.0,472.0,292.0,624,624,pg6_5,68,57.0,63.0,3591.0
pg6_5_img068.xml,pg6_5_img068,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,68,38.0,38.0,1444.0
pg6_5_img068.xml,pg6_5_img068,10,pg_el,342.0,77.0,447.0,207.0,624,624,pg6_5,68,105.0,130.0,13650.0
pg6_5_img069.xml,pg6_5_img069,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,69,35.0,37.0,1295.0
pg6_5_img069.xml,pg6_5_img069,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,69,37.0,31.0,1147.0
pg6_5_img069.xml,pg6_5_img069,2,pg_el,110.0,286.0,188.0,367.0,624,624,pg6_5,69,78.0,81.0,6318.0
pg6_5_img069.xml,pg6_5_img069,3,pg_el,118.0,378.0,268.0,456.0,624,624,pg6_5,69,150.0,78.0,11700.0
pg6_5_img069.xml,pg6_5_img069,4,pg_el,249.0,449.0,360.0,496.0,624,624,pg6_5,69,111.0,47.0,5217.0
pg6_5_img069.xml,pg6_5_img069,5,pg_el,229.0,227.0,304.0,391.0,624,624,pg6_5,69,75.0,164.0,12300.0
pg6_5_img069.xml,pg6_5_img069,6,pg_el,219.0,256.0,264.0,327.0,624,624,pg6_5,69,45.0,71.0,3195.0
pg6_5_img069.xml,pg6_5_img069,7,pg_el,399.0,319.0,446.0,372.0,624,624,pg6_5,69,47.0,53.0,2491.0
pg6_5_img069.xml,pg6_5_img069,8,pg_el,414.0,226.0,472.0,292.0,624,624,pg6_5,69,58.0,66.0,3828.0
pg6_5_img069.xml,pg6_5_img069,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,69,38.0,38.0,1444.0
pg6_5_img069.xml,pg6_5_img069,10,pg_el,342.0,74.0,452.0,207.0,624,624,pg6_5,69,110.0,133.0,14630.0
pg6_5_img070.xml,pg6_5_img070,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,70,35.0,37.0,1295.0
pg6_5_img070.xml,pg6_5_img070,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,70,37.0,31.0,1147.0
pg6_5_img070.xml,pg6_5_img070,2,pg_el,108.0,282.0,188.0,367.0,624,624,pg6_5,70,80.0,85.0,6800.0
pg6_5_img070.xml,pg6_5_img070,3,pg_el,116.0,377.0,269.0,456.0,624,624,pg6_5,70,153.0,79.0,12087.0
pg6_5_img070.xml,pg6_5_img070,4,pg_el,248.0,448.0,362.0,496.0,624,624,pg6_5,70,114.0,48.0,5472.0
pg6_5_img070.xml,pg6_5_img070,5,pg_el,228.0,225.0,304.0,392.0,624,624,pg6_5,70,76.0,167.0,12692.0
pg6_5_img070.xml,pg6_5_img070,6,pg_el,219.0,256.0,264.0,330.0,624,624,pg6_5,70,45.0,74.0,3330.0
pg6_5_img070.xml,pg6_5_img070,7,pg_el,399.0,318.0,446.0,372.0,624,624,pg6_5,70,47.0,54.0,2538.0
pg6_5_img070.xml,pg6_5_img070,8,pg_el,414.0,224.0,472.0,292.0,624,624,pg6_5,70,58.0,68.0,3944.0
pg6_5_img070.xml,pg6_5_img070,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,70,38.0,38.0,1444.0
pg6_5_img070.xml,pg6_5_img070,10,pg_el,341.0,71.0,456.0,207.0,624,624,pg6_5,70,115.0,136.0,15640.0
pg6_5_img071.xml,pg6_5_img071,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,71,35.0,37.0,1295.0
pg6_5_img071.xml,pg6_5_img071,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,71,37.0,31.0,1147.0
pg6_5_img071.xml,pg6_5_img071,2,pg_el,107.0,278.0,188.0,367.0,624,624,pg6_5,71,81.0,89.0,7209.0
pg6_5_img071.xml,pg6_5_img071,3,pg_el,109.0,376.0,269.0,457.0,624,624,pg6_5,71,160.0,81.0,12960.0
pg6_5_img071.xml,pg6_5_img071,4,pg_el,248.0,448.0,365.0,496.0,624,624,pg6_5,71,117.0,48.0,5616.0
pg6_5_img071.xml,pg6_5_img071,5,pg_el,228.0,222.0,304.0,392.0,624,624,pg6_5,71,76.0,170.0,12920.0
pg6_5_img071.xml,pg6_5_img071,6,pg_el,219.0,255.0,264.0,332.0,624,624,pg6_5,71,45.0,77.0,3465.0
pg6_5_img071.xml,pg6_5_img071,7,pg_el,400.0,317.0,445.0,373.0,624,624,pg6_5,71,45.0,56.0,2520.0
pg6_5_img071.xml,pg6_5_img071,8,pg_el,414.0,221.0,473.0,292.0,624,624,pg6_5,71,59.0,71.0,4189.0
pg6_5_img071.xml,pg6_5_img071,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,71,38.0,38.0,1444.0
pg6_5_img071.xml,pg6_5_img071,10,pg_el,341.0,68.0,460.0,208.0,624,624,pg6_5,71,119.0,140.0,16660.0
pg6_5_img072.xml,pg6_5_img072,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,72,35.0,37.0,1295.0
pg6_5_img072.xml,pg6_5_img072,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,72,37.0,31.0,1147.0
pg6_5_img072.xml,pg6_5_img072,2,pg_el,105.0,274.0,188.0,367.0,624,624,pg6_5,72,83.0,93.0,7719.0
pg6_5_img072.xml,pg6_5_img072,3,pg_el,102.0,376.0,269.0,457.0,624,624,pg6_5,72,167.0,81.0,13527.0
pg6_5_img072.xml,pg6_5_img072,4,pg_el,248.0,448.0,367.0,497.0,624,624,pg6_5,72,119.0,49.0,5831.0
pg6_5_img072.xml,pg6_5_img072,5,pg_el,227.0,220.0,304.0,392.0,624,624,pg6_5,72,77.0,172.0,13244.0
pg6_5_img072.xml,pg6_5_img072,6,pg_el,219.0,255.0,264.0,334.0,624,624,pg6_5,72,45.0,79.0,3555.0
pg6_5_img072.xml,pg6_5_img072,7,pg_el,400.0,317.0,445.0,373.0,624,624,pg6_5,72,45.0,56.0,2520.0
pg6_5_img072.xml,pg6_5_img072,8,pg_el,414.0,217.0,473.0,292.0,624,624,pg6_5,72,59.0,75.0,4425.0
pg6_5_img072.xml,pg6_5_img072,9,pg_el,360.0,211.0,398.0,248.0,624,624,pg6_5,72,38.0,37.0,1406.0
pg6_5_img072.xml,pg6_5_img072,10,pg_el,341.0,66.0,465.0,208.0,624,624,pg6_5,72,124.0,142.0,17608.0
pg6_5_img073.xml,pg6_5_img073,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,73,35.0,37.0,1295.0
pg6_5_img073.xml,pg6_5_img073,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,73,37.0,31.0,1147.0
pg6_5_img073.xml,pg6_5_img073,2,pg_el,104.0,271.0,188.0,367.0,624,624,pg6_5,73,84.0,96.0,8064.0
pg6_5_img073.xml,pg6_5_img073,3,pg_el,98.0,375.0,269.0,458.0,624,624,pg6_5,73,171.0,83.0,14193.0
pg6_5_img073.xml,pg6_5_img073,4,pg_el,248.0,448.0,370.0,497.0,624,624,pg6_5,73,122.0,49.0,5978.0
pg6_5_img073.xml,pg6_5_img073,5,pg_el,226.0,217.0,304.0,392.0,624,624,pg6_5,73,78.0,175.0,13650.0
pg6_5_img073.xml,pg6_5_img073,6,pg_el,218.0,255.0,265.0,336.0,624,624,pg6_5,73,47.0,81.0,3807.0
pg6_5_img073.xml,pg6_5_img073,7,pg_el,400.0,316.0,445.0,374.0,624,624,pg6_5,73,45.0,58.0,2610.0
pg6_5_img073.xml,pg6_5_img073,8,pg_el,414.0,214.0,473.0,292.0,624,624,pg6_5,73,59.0,78.0,4602.0
pg6_5_img073.xml,pg6_5_img073,9,pg_el,360.0,211.0,398.0,248.0,624,624,pg6_5,73,38.0,37.0,1406.0
pg6_5_img073.xml,pg6_5_img073,10,pg_el,340.0,67.0,467.0,208.0,624,624,pg6_5,73,127.0,141.0,17907.0
pg6_5_img074.xml,pg6_5_img074,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,74,35.0,37.0,1295.0
pg6_5_img074.xml,pg6_5_img074,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,74,37.0,31.0,1147.0
pg6_5_img074.xml,pg6_5_img074,2,pg_el,102.0,267.0,189.0,367.0,624,624,pg6_5,74,87.0,100.0,8700.0
pg6_5_img074.xml,pg6_5_img074,3,pg_el,93.0,375.0,269.0,458.0,624,624,pg6_5,74,176.0,83.0,14608.0
pg6_5_img074.xml,pg6_5_img074,4,pg_el,247.0,448.0,373.0,497.0,624,624,pg6_5,74,126.0,49.0,6174.0
pg6_5_img074.xml,pg6_5_img074,5,pg_el,225.0,214.0,304.0,393.0,624,624,pg6_5,74,79.0,179.0,14141.0
pg6_5_img074.xml,pg6_5_img074,6,pg_el,218.0,255.0,265.0,339.0,624,624,pg6_5,74,47.0,84.0,3948.0
pg6_5_img074.xml,pg6_5_img074,7,pg_el,400.0,316.0,445.0,374.0,624,624,pg6_5,74,45.0,58.0,2610.0
pg6_5_img074.xml,pg6_5_img074,8,pg_el,414.0,211.0,473.0,293.0,624,624,pg6_5,74,59.0,82.0,4838.0
pg6_5_img074.xml,pg6_5_img074,9,pg_el,360.0,211.0,398.0,248.0,624,624,pg6_5,74,38.0,37.0,1406.0
pg6_5_img074.xml,pg6_5_img074,10,pg_el,340.0,69.0,469.0,208.0,624,624,pg6_5,74,129.0,139.0,17931.0
pg6_5_img075.xml,pg6_5_img075,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,75,35.0,37.0,1295.0
pg6_5_img075.xml,pg6_5_img075,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,75,37.0,31.0,1147.0
pg6_5_img075.xml,pg6_5_img075,2,pg_el,101.0,263.0,189.0,367.0,624,624,pg6_5,75,88.0,104.0,9152.0
pg6_5_img075.xml,pg6_5_img075,3,pg_el,89.0,374.0,269.0,459.0,624,624,pg6_5,75,180.0,85.0,15300.0
pg6_5_img075.xml,pg6_5_img075,4,pg_el,247.0,448.0,375.0,497.0,624,624,pg6_5,75,128.0,49.0,6272.0
pg6_5_img075.xml,pg6_5_img075,5,pg_el,225.0,212.0,304.0,393.0,624,624,pg6_5,75,79.0,181.0,14299.0
pg6_5_img075.xml,pg6_5_img075,6,pg_el,218.0,255.0,265.0,341.0,624,624,pg6_5,75,47.0,86.0,4042.0
pg6_5_img075.xml,pg6_5_img075,7,pg_el,400.0,317.0,445.0,375.0,624,624,pg6_5,75,45.0,58.0,2610.0
pg6_5_img075.xml,pg6_5_img075,8,pg_el,414.0,208.0,474.0,293.0,624,624,pg6_5,75,60.0,85.0,5100.0
pg6_5_img075.xml,pg6_5_img075,9,pg_el,360.0,211.0,398.0,249.0,624,624,pg6_5,75,38.0,38.0,1444.0
pg6_5_img075.xml,pg6_5_img075,10,pg_el,340.0,71.0,471.0,208.0,624,624,pg6_5,75,131.0,137.0,17947.0
pg6_5_img076.xml,pg6_5_img076,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,76,35.0,37.0,1295.0
pg6_5_img076.xml,pg6_5_img076,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,76,37.0,31.0,1147.0
pg6_5_img076.xml,pg6_5_img076,2,pg_el,100.0,259.0,189.0,368.0,624,624,pg6_5,76,89.0,109.0,9701.0
pg6_5_img076.xml,pg6_5_img076,3,pg_el,84.0,374.0,269.0,459.0,624,624,pg6_5,76,185.0,85.0,15725.0
pg6_5_img076.xml,pg6_5_img076,4,pg_el,247.0,447.0,378.0,498.0,624,624,pg6_5,76,131.0,51.0,6681.0
pg6_5_img076.xml,pg6_5_img076,5,pg_el,224.0,209.0,304.0,393.0,624,624,pg6_5,76,80.0,184.0,14720.0
pg6_5_img076.xml,pg6_5_img076,6,pg_el,217.0,255.0,265.0,343.0,624,624,pg6_5,76,48.0,88.0,4224.0
pg6_5_img076.xml,pg6_5_img076,7,pg_el,400.0,317.0,445.0,375.0,624,624,pg6_5,76,45.0,58.0,2610.0
pg6_5_img076.xml,pg6_5_img076,8,pg_el,414.0,205.0,474.0,293.0,624,624,pg6_5,76,60.0,88.0,5280.0
pg6_5_img076.xml,pg6_5_img076,9,pg_el,360.0,211.0,399.0,249.0,624,624,pg6_5,76,39.0,38.0,1482.0
pg6_5_img076.xml,pg6_5_img076,10,pg_el,340.0,72.0,473.0,208.0,624,624,pg6_5,76,133.0,136.0,18088.0
pg6_5_img077.xml,pg6_5_img077,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,77,35.0,37.0,1295.0
pg6_5_img077.xml,pg6_5_img077,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,77,37.0,31.0,1147.0
pg6_5_img077.xml,pg6_5_img077,2,pg_el,98.0,256.0,189.0,368.0,624,624,pg6_5,77,91.0,112.0,10192.0
pg6_5_img077.xml,pg6_5_img077,3,pg_el,80.0,374.0,269.0,460.0,624,624,pg6_5,77,189.0,86.0,16254.0
pg6_5_img077.xml,pg6_5_img077,4,pg_el,246.0,447.0,380.0,498.0,624,624,pg6_5,77,134.0,51.0,6834.0
pg6_5_img077.xml,pg6_5_img077,5,pg_el,223.0,207.0,304.0,393.0,624,624,pg6_5,77,81.0,186.0,15066.0
pg6_5_img077.xml,pg6_5_img077,6,pg_el,217.0,255.0,266.0,346.0,624,624,pg6_5,77,49.0,91.0,4459.0
pg6_5_img077.xml,pg6_5_img077,7,pg_el,399.0,317.0,445.0,375.0,624,624,pg6_5,77,46.0,58.0,2668.0
pg6_5_img077.xml,pg6_5_img077,8,pg_el,413.0,204.0,473.0,294.0,624,624,pg6_5,77,60.0,90.0,5400.0
pg6_5_img077.xml,pg6_5_img077,9,pg_el,360.0,211.0,400.0,250.0,624,624,pg6_5,77,40.0,39.0,1560.0
pg6_5_img077.xml,pg6_5_img077,10,pg_el,340.0,74.0,475.0,208.0,624,624,pg6_5,77,135.0,134.0,18090.0
pg6_5_img078.xml,pg6_5_img078,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,78,35.0,37.0,1295.0
pg6_5_img078.xml,pg6_5_img078,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,78,37.0,31.0,1147.0
pg6_5_img078.xml,pg6_5_img078,2,pg_el,98.0,251.0,189.0,368.0,624,624,pg6_5,78,91.0,117.0,10647.0
pg6_5_img078.xml,pg6_5_img078,3,pg_el,77.0,370.0,268.0,460.0,624,624,pg6_5,78,191.0,90.0,17190.0
pg6_5_img078.xml,pg6_5_img078,4,pg_el,246.0,447.0,383.0,498.0,624,624,pg6_5,78,137.0,51.0,6987.0
pg6_5_img078.xml,pg6_5_img078,5,pg_el,223.0,204.0,304.0,394.0,624,624,pg6_5,78,81.0,190.0,15390.0
pg6_5_img078.xml,pg6_5_img078,6,pg_el,216.0,255.0,266.0,348.0,624,624,pg6_5,78,50.0,93.0,4650.0
pg6_5_img078.xml,pg6_5_img078,7,pg_el,399.0,318.0,444.0,376.0,624,624,pg6_5,78,45.0,58.0,2610.0
pg6_5_img078.xml,pg6_5_img078,8,pg_el,413.0,203.0,473.0,294.0,624,624,pg6_5,78,60.0,91.0,5460.0
pg6_5_img078.xml,pg6_5_img078,9,pg_el,360.0,211.0,400.0,250.0,624,624,pg6_5,78,40.0,39.0,1560.0
pg6_5_img078.xml,pg6_5_img078,10,pg_el,340.0,76.0,478.0,208.0,624,624,pg6_5,78,138.0,132.0,18216.0
pg6_5_img079.xml,pg6_5_img079,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,79,35.0,37.0,1295.0
pg6_5_img079.xml,pg6_5_img079,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,79,37.0,31.0,1147.0
pg6_5_img079.xml,pg6_5_img079,2,pg_el,97.0,247.0,189.0,368.0,624,624,pg6_5,79,92.0,121.0,11132.0
pg6_5_img079.xml,pg6_5_img079,3,pg_el,75.0,366.0,268.0,460.0,624,624,pg6_5,79,193.0,94.0,18142.0
pg6_5_img079.xml,pg6_5_img079,4,pg_el,246.0,447.0,386.0,499.0,624,624,pg6_5,79,140.0,52.0,7280.0
pg6_5_img079.xml,pg6_5_img079,5,pg_el,222.0,201.0,304.0,394.0,624,624,pg6_5,79,82.0,193.0,15826.0
pg6_5_img079.xml,pg6_5_img079,6,pg_el,216.0,255.0,267.0,350.0,624,624,pg6_5,79,51.0,95.0,4845.0
pg6_5_img079.xml,pg6_5_img079,7,pg_el,399.0,318.0,444.0,376.0,624,624,pg6_5,79,45.0,58.0,2610.0
pg6_5_img079.xml,pg6_5_img079,8,pg_el,412.0,202.0,473.0,295.0,624,624,pg6_5,79,61.0,93.0,5673.0
pg6_5_img079.xml,pg6_5_img079,9,pg_el,360.0,212.0,401.0,251.0,624,624,pg6_5,79,41.0,39.0,1599.0
pg6_5_img079.xml,pg6_5_img079,10,pg_el,340.0,74.0,482.0,208.0,624,624,pg6_5,79,142.0,134.0,19028.0
pg6_5_img080.xml,pg6_5_img080,0,pg_im,363.0,408.0,398.0,445.0,624,624,pg6_5,80,35.0,37.0,1295.0
pg6_5_img080.xml,pg6_5_img080,1,pg_im,281.0,157.0,318.0,188.0,624,624,pg6_5,80,37.0,31.0,1147.0
pg6_5_img080.xml,pg6_5_img080,2,pg_el,97.0,243.0,189.0,368.0,624,624,pg6_5,80,92.0,125.0,11500.0
pg6_5_img080.xml,pg6_5_img080,3,pg_el,72.0,362.0,268.0,461.0,624,624,pg6_5,80,196.0,99.0,19404.0
pg6_5_img080.xml,pg6_5_img080,4,pg_el,247.0,447.0,388.0,500.0,624,624,pg6_5,80,141.0,53.0,7473.0
pg6_5_img080.xml,pg6_5_img080,5,pg_el,221.0,199.0,304.0,394.0,624,624,pg6_5,80,83.0,195.0,16185.0
pg6_5_img080.xml,pg6_5_img080,6,pg_el,215.0,255.0,268.0,352.0,624,624,pg6_5,80,53.0,97.0,5141.0
