group,frame_from,frame_to,object_position,class_from,class_to
zm3_4,91,92,3,zm_el,zm_im
zm3_4,91,92,8,zm_el,zm_im
zm3_4,92,93,2,zm_el,zm_im
zm3_4,92,93,3,zm_im,zm_el
zm3_4,92,93,7,zm_el,zm_im
zm3_4,92,93,8,zm_im,zm_el
zm3_4,93,94,2,zm_im,zm_el
zm3_4,93,94,7,zm_im,zm_el
zm3_4,93,94,8,zm_el,zm_im
zm3_4,93,94,10,zm_el,zm_im
zm3_4,94,95,1,zm_el,zm_im
zm3_4,94,95,8,zm_im,zm_el
zm3_4,95,96,1,zm_im,zm_el
zm3_4,95,96,4,zm_el,zm_im
zm3_4,96,97,1,zm_el,zm_im
zm3_4,96,97,4,zm_im,zm_el
zm3_4,96,97,9,zm_el,zm_im
zm3_4,96,97,10,zm_im,zm_el
zm3_5,37,38,3,zm_im,zm_el
zm3_5,39,40,4,zm_im,zm_el
zm3_5,43,44,2,zm_im,zm_el
zm3_5,44,45,8,zm_im,zm_el
zm3_5,53,54,6,zm_im,zm_el
zm3_5,54,55,1,zm_im,zm_el
zm3_5,59,60,5,zm_im,zm_el
zm3_5,65,66,7,zm_im,zm_el
zm3_6,15,16,8,zm_im,zm_el
zm3_6,21,22,6,zm_im,zm_el
zm3_6,24,25,4,zm_im,zm_el
zm3_6,25,26,3,zm_im,zm_el
zm3_6,26,27,2,zm_im,zm_el
zm3_6,28,29,5,zm_im,zm_el
zm3_6,33,34,7,zm_im,zm_el
zm3_6,40,41,1,zm_im,zm_el
zm3_7,31,32,10,zm_im,zm_el
zm3_7,33,34,5,zm_im,zm_el
zm3_7,43,44,4,zm_im,zm_el
zm3_7,44,45,2,zm_im,zm_el
zm3_7,45,46,3,zm_im,zm_el
zm3_7,46,47,1,zm_im,zm_el
zm3_7,54,55,7,zm_im,zm_el
zm3_7,54,55,8,zm_im,zm_el
zm3_7,54,55,9,zm_im,zm_el
zm3_7,60,61,6,zm_im,zm_el
zm3_8,52,53,6,zm_im,zm_el
zm3_8,54,55,3,zm_im,zm_el
zm3_8,57,58,8,zm_im,zm_el
zm3_8,65,66,2,zm_im,zm_el
zm3_8,68,69,9,zm_im,zm_el
zm3_8,85,86,7,zm_im,zm_el
zm3_9,71,72,8,zm_im,zm_el
zm3_9,73,74,10,zm_im,zm_el
zm3_9,82,83,2,zm_im,zm_el
zm3_9,85,86,7,zm_im,zm_el
zm4_1,50,51,5,zm_im,zm_el
zm4_1,51,52,3,zm_im,zm_el
zm4_1,55,56,6,zm_im,zm_el
zm4_1,74,75,4,zm_im,zm_el
zm4_1,82,83,2,zm_im,zm_el
zm4_1,86,87,7,zm_im,zm_el
zm4_10,47,48,5,zm_im,zm_el
zm4_10,54,55,3,zm_im,zm_el
zm4_10,65,66,8,zm_im,zm_el
zm4_10,73,74,4,zm_im,zm_el
zm4_10,74,75,6,zm_im,zm_el
zm4_10,78,79,1,zm_im,zm_el
zm4_10,80,81,7,zm_im,zm_el
zm4_11,46,47,9,zm_im,zm_el
zm4_11,47,48,6,zm_im,zm_el
zm4_11,47,48,9,zm_el,zm_im
zm4_11,48,49,6,zm_el,zm_im
zm4_11,48,49,10,zm_im,zm_el
zm4_11,49,50,3,zm_im,zm_el
zm4_11,49,50,10,zm_el,zm_im
zm4_11,50,51,3,zm_el,zm_im
zm4_11,50,51,6,zm_im,zm_el
zm4_11,51,52,6,zm_el,zm_im
zm4_11,51,52,7,zm_im,zm_el
zm4_11,52,53,7,zm_el,zm_im
zm4_11,52,53,8,zm_im,zm_el
zm4_11,53,54,1,zm_im,zm_el
zm4_11,54,55,1,zm_el,zm_im
zm4_11,54,55,9,zm_im,zm_el
zm4_11,55,56,3,zm_im,zm_el
zm4_11,55,56,9,zm_el,zm_im
zm4_11,56,57,2,zm_im,zm_el
zm4_11,56,57,3,zm_el,zm_im
zm4_11,56,57,7,zm_im,zm_el
zm4_11,56,57,8,zm_el,zm_im
zm4_11,57,58,2,zm_el,zm_im
zm4_11,57,58,6,zm_im,zm_el
zm4_11,58,59,3,zm_im,zm_el
zm4_11,58,59,7,zm_el,zm_im
zm4_11,58,59,10,zm_im,zm_el
zm4_11,59,60,3,zm_el,zm_im
zm4_11,59,60,4,zm_im,zm_el
zm4_11,59,60,6,zm_el,zm_im
zm4_11,59,60,8,zm_im,zm_el
zm4_11,59,60,9,zm_im,zm_el
zm4_11,59,60,10,zm_el,zm_im
zm4_11,60,61,1,zm_im,zm_el
zm4_11,60,61,3,zm_im,zm_el
zm4_11,60,61,4,zm_el,zm_im
zm4_11,60,61,5,zm_im,zm_el
zm4_11,60,61,6,zm_im,zm_el
zm4_11,60,61,8,zm_el,zm_im
zm4_11,60,61,9,zm_el,zm_im
zm4_11,61,62,2,zm_im,zm_el
zm4_11,61,62,3,zm_el,zm_im
zm4_11,61,62,5,zm_el,zm_im
zm4_11,61,62,7,zm_im,zm_el
zm4_11,61,62,9,zm_im,zm_el
zm4_11,62,63,1,zm_el,zm_im
zm4_11,62,63,5,zm_im,zm_el
zm4_11,62,63,8,zm_im,zm_el
zm4_11,62,63,9,zm_el,zm_im
zm4_11,63,64,1,zm_im,zm_el
zm4_11,63,64,2,zm_el,zm_im
zm4_11,63,64,5,zm_el,zm_im
zm4_11,63,64,9,zm_im,zm_el
zm4_11,64,65,1,zm_el,zm_im
zm4_11,64,65,3,zm_im,zm_el
zm4_11,64,65,4,zm_im,zm_el
zm4_11,64,65,5,zm_im,zm_el
zm4_11,64,65,7,zm_el,zm_im
zm4_11,64,65,8,zm_el,zm_im
zm4_11,65,66,2,zm_im,zm_el
zm4_11,65,66,3,zm_el,zm_im
zm4_11,65,66,4,zm_el,zm_im
zm4_11,65,66,5,zm_el,zm_im
zm4_11,65,66,7,zm_im,zm_el
zm4_11,65,66,10,zm_im,zm_el
zm4_11,66,67,3,zm_im,zm_el
zm4_11,66,67,4,zm_im,zm_el
zm4_11,66,67,6,zm_el,zm_im
zm4_11,66,67,7,zm_el,zm_im
zm4_11,66,67,8,zm_im,zm_el
zm4_11,66,67,9,zm_el,zm_im
zm4_11,67,68,1,zm_im,zm_el
zm4_11,67,68,2,zm_el,zm_im
zm4_11,67,68,3,zm_el,zm_im
zm4_11,67,68,6,zm_im,zm_el
zm4_11,67,68,7,zm_im,zm_el
zm4_11,67,68,10,zm_el,zm_im
zm4_11,68,69,1,zm_el,zm_im
zm4_11,68,69,2,zm_im,zm_el
zm4_11,68,69,4,zm_el,zm_im
zm4_11,68,69,5,zm_im,zm_el
zm4_11,68,69,6,zm_el,zm_im
zm4_11,68,69,7,zm_el,zm_im
zm4_11,68,69,9,zm_im,zm_el
zm4_11,68,69,10,zm_im,zm_el
zm4_11,69,70,1,zm_im,zm_el
zm4_11,69,70,2,zm_el,zm_im
zm4_11,69,70,4,zm_im,zm_el
zm4_11,69,70,7,zm_im,zm_el
zm4_11,69,70,8,zm_el,zm_im
zm4_11,70,71,1,zm_el,zm_im
zm4_11,70,71,2,zm_im,zm_el
zm4_11,70,71,3,zm_im,zm_el
zm4_11,70,71,4,zm_el,zm_im
zm4_11,70,71,5,zm_el,zm_im
zm4_11,70,71,8,zm_im,zm_el
zm4_11,71,72,1,zm_im,zm_el
zm4_11,71,72,2,zm_el,zm_im
zm4_11,71,72,4,zm_im,zm_el
zm4_11,71,72,10,zm_el,zm_im
zm4_11,72,73,1,zm_el,zm_im
zm4_11,72,73,2,zm_im,zm_el
zm4_11,72,73,3,zm_el,zm_im
zm4_11,72,73,4,zm_el,zm_im
zm4_11,72,73,5,zm_im,zm_el
zm4_11,72,73,6,zm_im,zm_el
zm4_11,73,74,1,zm_im,zm_el
zm4_11,73,74,2,zm_el,zm_im
zm4_11,73,74,4,zm_im,zm_el
zm4_11,73,74,7,zm_el,zm_im
zm4_11,73,74,9,zm_el,zm_im
zm4_11,73,74,10,zm_im,zm_el
zm4_11,74,75,2,zm_im,zm_el
zm4_11,74,75,3,zm_im,zm_el
zm4_11,74,75,5,zm_el,zm_im
zm4_11,74,75,8,zm_el,zm_im
zm4_11,75,76,3,zm_el,zm_im
zm4_11,75,76,4,zm_el,zm_im
zm4_11,75,76,5,zm_im,zm_el
zm4_11,75,76,8,zm_im,zm_el
zm4_11,76,77,4,zm_im,zm_el
zm4_11,76,77,5,zm_el,zm_im
zm4_11,76,77,6,zm_el,zm_im
zm4_11,76,77,7,zm_im,zm_el
zm4_11,77,78,2,zm_el,zm_im
zm4_11,77,78,5,zm_im,zm_el
zm4_11,77,78,6,zm_im,zm_el
zm4_11,77,78,9,zm_im,zm_el
zm4_11,77,78,10,zm_el,zm_im
zm4_11,78,79,2,zm_im,zm_el
zm4_11,78,79,4,zm_el,zm_im
zm4_11,79,80,3,zm_im,zm_el
zm4_11,79,80,4,zm_im,zm_el
zm4_11,79,80,6,zm_el,zm_im
zm4_11,79,80,7,zm_el,zm_im
zm4_11,79,80,8,zm_el,zm_im
zm4_11,79,80,10,zm_im,zm_el
zm4_11,80,81,5,zm_el,zm_im
zm4_11,80,81,6,zm_im,zm_el
zm4_11,80,81,8,zm_im,zm_el
zm4_11,80,81,10,zm_el,zm_im
zm4_11,81,82,3,zm_el,zm_im
zm4_11,81,82,7,zm_im,zm_el
zm4_11,81,82,8,zm_el,zm_im
zm4_11,81,82,10,zm_im,zm_el
zm4_11,82,83,1,zm_el,zm_im
zm4_11,82,83,2,zm_el,zm_im
zm4_11,82,83,3,zm_im,zm_el
zm4_11,82,83,5,zm_im,zm_el
zm4_11,82,83,8,zm_im,zm_el
zm4_11,82,83,9,zm_el,zm_im
zm4_11,83,84,2,zm_im,zm_el
zm4_11,83,84,4,zm_el,zm_im
zm4_11,83,84,7,zm_el,zm_im
zm4_11,83,84,9,zm_im,zm_el
zm4_11,84,85,1,zm_im,zm_el
zm4_11,84,85,3,zm_el,zm_im
zm4_11,84,85,4,zm_im,zm_el
zm4_11,84,85,9,zm_el,zm_im
zm4_11,85,86,7,zm_im,zm_el
zm4_11,85,86,8,zm_el,zm_im
zm4_11,85,86,9,zm_im,zm_el
zm4_11,85,86,10,zm_el,zm_im
zm4_11,86,87,5,zm_el,zm_im
zm4_11,86,87,7,zm_el,zm_im
zm4_11,86,87,8,zm_im,zm_el
zm4_11,86,87,10,zm_im,zm_el
zm4_11,87,88,7,zm_im,zm_el
zm4_11,87,88,9,zm_el,zm_im
zm4_11,88,89,1,zm_el,zm_im
zm4_11,88,89,3,zm_im,zm_el
zm4_11,88,89,5,zm_im,zm_el
zm4_11,88,89,6,zm_el,zm_im
zm4_11,88,89,9,zm_im,zm_el
zm4_11,88,89,10,zm_el,zm_im
zm4_11,89,90,9,zm_el,zm_im
zm4_11,89,90,10,zm_im,zm_el
zm4_11,90,91,1,zm_im,zm_el
zm4_11,90,91,4,zm_el,zm_im
zm4_11,90,91,6,zm_im,zm_el
zm4_11,90,91,8,zm_el,zm_im
zm4_11,91,92,1,zm_el,zm_im
zm4_11,91,92,4,zm_im,zm_el
zm4_11,91,92,5,zm_el,zm_im
zm4_11,91,92,6,zm_el,zm_im
zm4_11,91,92,8,zm_im,zm_el
zm4_11,91,92,9,zm_im,zm_el
zm4_11,92,93,1,zm_im,zm_el
zm4_11,92,93,2,zm_el,zm_im
zm4_11,92,93,4,zm_el,zm_im
zm4_11,92,93,5,zm_im,zm_el
zm4_11,92,93,6,zm_im,zm_el
zm4_11,92,93,9,zm_el,zm_im
zm4_11,93,94,1,zm_el,zm_im
zm4_11,93,94,2,zm_im,zm_el
zm4_11,93,94,4,zm_im,zm_el
zm4_11,93,94,8,zm_el,zm_im
zm4_11,94,95,1,zm_im,zm_el
zm4_11,94,95,3,zm_el,zm_im
zm4_11,94,95,4,zm_el,zm_im
zm4_11,94,95,8,zm_im,zm_el
zm4_11,95,96,3,zm_im,zm_el
zm4_11,95,96,5,zm_el,zm_im
zm4_11,95,96,9,zm_im,zm_el
zm4_11,95,96,10,zm_el,zm_im
zm4_11,96,97,3,zm_el,zm_im
zm4_11,96,97,4,zm_im,zm_el
zm4_11,96,97,6,zm_el,zm_im
zm4_11,96,97,10,zm_im,zm_el
zm4_12,36,37,7,zm_im,zm_el
zm4_12,42,43,6,zm_im,zm_el
zm4_12,44,45,8,zm_im,zm_el
zm4_12,48,49,3,zm_im,zm_el
zm4_12,52,53,5,zm_im,zm_el
zm4_12,58,59,4,zm_im,zm_el
zm4_12,60,61,2,zm_im,zm_el
zm4_12,66,67,9,zm_im,zm_el
zm4_12,72,73,1,zm_im,zm_el
zm4_12,78,79,10,zm_im,zm_el
zm4_2,47,48,4,zm_im,zm_el
zm4_2,52,53,7,zm_im,zm_el
zm4_2,58,59,2,zm_im,zm_el
zm4_2,62,63,6,zm_im,zm_el
zm4_2,63,64,3,zm_im,zm_el
zm4_2,67,68,5,zm_im,zm_el
zm4_3,50,51,1,zm_im,zm_el
zm4_3,58,59,10,zm_im,zm_el
zm4_3,60,61,7,zm_im,zm_el
zm4_3,62,63,6,zm_im,zm_el
zm4_3,85,86,8,zm_im,zm_el
zm4_3,86,87,5,zm_im,zm_el
zm4_3,90,91,9,zm_im,zm_el
zm4_4,17,18,4,zm_im,zm_el
zm4_4,24,25,3,zm_im,zm_el
zm4_4,35,36,8,zm_im,zm_el
zm4_4,39,40,5,zm_im,zm_el
zm4_4,43,44,1,zm_im,zm_el
zm4_4,48,49,7,zm_im,zm_el
zm4_4,56,57,6,zm_im,zm_el
zm4_4,68,69,2,zm_im,zm_el
zm4_5,48,49,3,zm_im,zm_el
zm4_5,58,59,2,zm_im,zm_el
zm4_5,60,61,5,zm_im,zm_el
zm4_5,72,73,4,zm_im,zm_el
zm4_6,42,43,5,zm_im,zm_el
zm4_6,43,44,4,zm_im,zm_el
zm4_6,46,47,8,zm_im,zm_el
zm4_6,48,49,1,zm_im,zm_el
zm4_6,70,71,6,zm_im,zm_el
zm4_6,83,84,7,zm_im,zm_el
zm4_6,89,90,2,zm_im,zm_el
zm4_6,94,95,3,zm_im,zm_el
zm4_7,48,49,2,zm_im,zm_el
zm4_7,53,54,4,zm_im,zm_el
zm4_7,62,63,9,zm_im,zm_el
zm4_7,76,77,3,zm_im,zm_el
zm4_7,80,81,1,zm_im,zm_el
zm4_7,80,81,10,zm_im,zm_el
zm4_7,91,92,8,zm_im,zm_el
zm4_8,56,57,10,zm_im,zm_el
zm4_8,57,58,5,zm_im,zm_el
zm4_8,74,75,1,zm_im,zm_el
zm4_8,74,75,7,zm_im,zm_el
zm4_8,90,91,4,zm_im,zm_el
zm4_9,7,8,1,zm_im,zm_el
zm4_9,11,12,8,zm_im,zm_el
zm4_9,18,19,5,zm_im,zm_el
zm4_9,31,32,4,zm_im,zm_el
zm4_9,33,34,3,zm_im,zm_el
zm4_9,36,37,2,zm_im,zm_el
zm4_9,37,38,6,zm_im,zm_el
zm5_1,3,4,2,zm_im,zm_el
zm5_1,42,43,8,zm_im,zm_el
zm5_1,50,51,6,zm_im,zm_el
zm5_1,55,56,5,zm_im,zm_el
zm5_1,56,57,1,zm_im,zm_el
zm5_1,58,59,9,zm_im,zm_el
zm5_1,74,75,7,zm_im,zm_el
zm5_1,88,89,10,zm_im,zm_el
zm5_10,33,34,7,zm_im,zm_el
zm5_10,41,42,4,zm_im,zm_el
zm5_10,56,57,10,zm_im,zm_el
zm5_10,68,69,6,zm_im,zm_el
zm5_10,79,80,5,zm_im,zm_el
zm5_10,83,84,8,zm_im,zm_el
zm5_10,88,89,3,zm_im,zm_el
zm5_11,40,41,2,zm_im,zm_el
zm5_11,41,42,1,zm_im,zm_el
zm5_11,41,42,2,zm_el,zm_im
zm5_11,42,43,1,zm_el,zm_im
zm5_11,42,43,10,zm_im,zm_el
zm5_11,43,44,4,zm_im,zm_el
zm5_11,43,44,10,zm_el,zm_im
zm5_11,44,45,1,zm_im,zm_el
zm5_11,44,45,4,zm_el,zm_im
zm5_11,44,45,8,zm_im,zm_el
zm5_11,45,46,1,zm_el,zm_im
zm5_11,45,46,2,zm_im,zm_el
zm5_11,45,46,4,zm_im,zm_el
zm5_11,45,46,8,zm_el,zm_im
zm5_11,46,47,2,zm_el,zm_im
zm5_11,46,47,5,zm_im,zm_el
zm5_11,47,48,3,zm_im,zm_el
zm5_11,47,48,4,zm_el,zm_im
zm5_11,47,48,5,zm_el,zm_im
zm5_11,47,48,10,zm_im,zm_el
zm5_11,48,49,3,zm_el,zm_im
zm5_11,48,49,9,zm_im,zm_el
zm5_11,49,50,4,zm_im,zm_el
zm5_11,49,50,5,zm_im,zm_el
zm5_11,49,50,9,zm_el,zm_im
zm5_11,50,51,2,zm_im,zm_el
zm5_11,50,51,3,zm_im,zm_el
zm5_11,50,51,4,zm_el,zm_im
zm5_11,50,51,5,zm_el,zm_im
zm5_11,50,51,7,zm_im,zm_el
zm5_11,50,51,10,zm_el,zm_im
zm5_11,51,52,1,zm_im,zm_el
zm5_11,51,52,2,zm_el,zm_im
zm5_11,51,52,3,zm_el,zm_im
zm5_11,51,52,6,zm_im,zm_el
zm5_11,52,53,2,zm_im,zm_el
zm5_11,52,53,3,zm_im,zm_el
zm5_11,52,53,6,zm_el,zm_im
zm5_11,53,54,1,zm_el,zm_im
zm5_11,53,54,3,zm_el,zm_im
zm5_11,53,54,4,zm_im,zm_el
zm5_11,53,54,5,zm_im,zm_el
zm5_11,53,54,7,zm_el,zm_im
zm5_11,53,54,8,zm_im,zm_el
zm5_11,54,55,1,zm_im,zm_el
zm5_11,54,55,2,zm_el,zm_im
zm5_11,54,55,4,zm_el,zm_im
zm5_11,54,55,6,zm_im,zm_el
zm5_11,55,56,1,zm_el,zm_im
zm5_11,55,56,4,zm_im,zm_el
zm5_11,55,56,8,zm_el,zm_im
zm5_11,55,56,9,zm_im,zm_el
zm5_11,56,57,6,zm_el,zm_im
zm5_11,56,57,7,zm_im,zm_el
zm5_11,56,57,8,zm_im,zm_el
zm5_11,56,57,9,zm_el,zm_im
zm5_11,57,58,3,zm_im,zm_el
zm5_11,57,58,5,zm_el,zm_im
zm5_11,57,58,6,zm_im,zm_el
zm5_11,57,58,7,zm_el,zm_im
zm5_11,58,59,4,zm_el,zm_im
zm5_11,58,59,6,zm_el,zm_im
zm5_11,58,59,7,zm_im,zm_el
zm5_11,58,59,8,zm_el,zm_im
zm5_11,58,59,9,zm_im,zm_el
zm5_11,58,59,10,zm_im,zm_el
zm5_11,59,60,2,zm_im,zm_el
zm5_11,59,60,5,zm_im,zm_el
zm5_11,59,60,6,zm_im,zm_el
zm5_11,59,60,7,zm_el,zm_im
zm5_11,59,60,9,zm_el,zm_im
zm5_11,60,61,4,zm_im,zm_el
zm5_11,60,61,6,zm_el,zm_im
zm5_11,61,62,2,zm_el,zm_im
zm5_11,61,62,4,zm_el,zm_im
zm5_11,61,62,5,zm_el,zm_im
zm5_11,61,62,6,zm_im,zm_el
zm5_11,61,62,7,zm_im,zm_el
zm5_11,61,62,8,zm_im,zm_el
zm5_11,62,63,4,zm_im,zm_el
zm5_11,62,63,5,zm_im,zm_el
zm5_11,62,63,6,zm_el,zm_im
zm5_11,62,63,7,zm_el,zm_im
zm5_11,62,63,8,zm_el,zm_im
zm5_11,62,63,9,zm_im,zm_el
zm5_11,63,64,2,zm_im,zm_el
zm5_11,63,64,3,zm_el,zm_im
zm5_11,64,65,2,zm_el,zm_im
zm5_11,64,65,3,zm_im,zm_el
zm5_11,64,65,5,zm_el,zm_im
zm5_11,64,65,6,zm_im,zm_el
zm5_11,64,65,7,zm_im,zm_el
zm5_11,64,65,10,zm_el,zm_im
zm5_11,65,66,3,zm_el,zm_im
zm5_11,65,66,4,zm_el,zm_im
zm5_11,65,66,5,zm_im,zm_el
zm5_11,65,66,8,zm_im,zm_el
zm5_11,66,67,1,zm_im,zm_el
zm5_11,66,67,2,zm_im,zm_el
zm5_11,66,67,4,zm_im,zm_el
zm5_11,66,67,5,zm_el,zm_im
zm5_11,66,67,6,zm_el,zm_im
zm5_11,66,67,8,zm_el,zm_im
zm5_11,66,67,9,zm_el,zm_im
zm5_11,66,67,10,zm_im,zm_el
zm5_11,67,68,1,zm_el,zm_im
zm5_11,67,68,2,zm_el,zm_im
zm5_11,67,68,3,zm_im,zm_el
zm5_11,67,68,8,zm_im,zm_el
zm5_11,68,69,1,zm_im,zm_el
zm5_11,68,69,3,zm_el,zm_im
zm5_11,68,69,4,zm_el,zm_im
zm5_11,68,69,6,zm_im,zm_el
zm5_11,69,70,3,zm_im,zm_el
zm5_11,69,70,4,zm_im,zm_el
zm5_11,69,70,5,zm_im,zm_el
zm5_11,69,70,6,zm_el,zm_im
zm5_11,69,70,10,zm_el,zm_im
zm5_11,70,71,4,zm_el,zm_im
zm5_11,70,71,6,zm_im,zm_el
zm5_11,70,71,7,zm_el,zm_im
zm5_11,70,71,9,zm_im,zm_el
zm5_11,71,72,2,zm_im,zm_el
zm5_11,71,72,9,zm_el,zm_im
zm5_11,72,73,2,zm_el,zm_im
zm5_11,72,73,3,zm_el,zm_im
zm5_11,72,73,4,zm_im,zm_el
zm5_11,72,73,6,zm_el,zm_im
zm5_11,72,73,7,zm_im,zm_el
zm5_11,72,73,9,zm_im,zm_el
zm5_11,73,74,4,zm_el,zm_im
zm5_11,73,74,6,zm_im,zm_el
zm5_11,73,74,8,zm_el,zm_im
zm5_11,73,74,10,zm_im,zm_el
zm5_11,74,75,2,zm_im,zm_el
zm5_11,74,75,4,zm_im,zm_el
zm5_11,74,75,5,zm_el,zm_im
zm5_11,74,75,9,zm_el,zm_im
zm5_11,75,76,2,zm_el,zm_im
zm5_11,75,76,9,zm_im,zm_el
zm5_11,76,77,1,zm_el,zm_im
zm5_11,76,77,3,zm_im,zm_el
zm5_11,76,77,6,zm_el,zm_im
zm5_11,76,77,8,zm_im,zm_el
zm5_11,77,78,1,zm_im,zm_el
zm5_11,77,78,4,zm_el,zm_im
zm5_11,77,78,5,zm_im,zm_el
zm5_11,77,78,6,zm_im,zm_el
zm5_11,77,78,7,zm_el,zm_im
zm5_11,77,78,9,zm_el,zm_im
zm5_11,78,79,4,zm_im,zm_el
zm5_11,78,79,5,zm_el,zm_im
zm5_11,78,79,6,zm_el,zm_im
zm5_11,78,79,7,zm_im,zm_el
zm5_11,79,80,7,zm_el,zm_im
zm5_11,79,80,9,zm_im,zm_el
zm5_11,80,81,2,zm_im,zm_el
zm5_11,80,81,5,zm_im,zm_el
zm5_11,80,81,8,zm_el,zm_im
zm5_11,80,81,9,zm_el,zm_im
zm5_11,81,82,2,zm_el,zm_im
zm5_11,81,82,5,zm_el,zm_im
zm5_11,81,82,6,zm_im,zm_el
zm5_11,81,82,7,zm_im,zm_el
zm5_11,81,82,9,zm_im,zm_el
zm5_11,81,82,10,zm_el,zm_im
zm5_11,82,83,2,zm_im,zm_el
zm5_11,82,83,4,zm_el,zm_im
zm5_11,82,83,6,zm_el,zm_im
zm5_11,82,83,10,zm_im,zm_el
zm5_11,83,84,1,zm_el,zm_im
zm5_11,83,84,4,zm_im,zm_el
zm5_11,83,84,7,zm_el,zm_im
zm5_11,83,84,8,zm_im,zm_el
zm5_11,84,85,3,zm_el,zm_im
zm5_11,84,85,6,zm_im,zm_el
zm5_11,85,86,1,zm_im,zm_el
zm5_11,85,86,3,zm_im,zm_el
zm5_11,85,86,9,zm_el,zm_im
zm5_11,86,87,3,zm_el,zm_im
zm5_11,86,87,4,zm_el,zm_im
zm5_11,86,87,5,zm_im,zm_el
zm5_11,86,87,6,zm_el,zm_im
zm5_11,86,87,7,zm_im,zm_el
zm5_11,86,87,9,zm_im,zm_el
zm5_11,87,88,1,zm_el,zm_im
zm5_11,87,88,3,zm_im,zm_el
zm5_11,88,89,1,zm_im,zm_el
zm5_11,88,89,2,zm_el,zm_im
zm5_11,88,89,4,zm_im,zm_el
zm5_11,88,89,5,zm_el,zm_im
zm5_11,88,89,6,zm_im,zm_el
zm5_11,88,89,10,zm_el,zm_im
zm5_11,89,90,2,zm_im,zm_el
zm5_11,89,90,3,zm_el,zm_im
zm5_11,89,90,4,zm_el,zm_im
zm5_11,89,90,5,zm_im,zm_el
zm5_11,89,90,6,zm_el,zm_im
zm5_11,89,90,10,zm_im,zm_el
zm5_11,90,91,4,zm_im,zm_el
zm5_11,90,91,5,zm_el,zm_im
zm5_11,90,91,6,zm_im,zm_el
zm5_11,90,91,9,zm_el,zm_im
zm5_11,91,92,3,zm_im,zm_el
zm5_11,91,92,5,zm_im,zm_el
zm5_11,91,92,6,zm_el,zm_im
zm5_11,91,92,8,zm_el,zm_im
zm5_11,91,92,9,zm_im,zm_el
zm5_11,91,92,10,zm_el,zm_im
zm5_11,92,93,1,zm_el,zm_im
zm5_11,92,93,8,zm_im,zm_el
zm5_11,92,93,10,zm_im,zm_el
zm5_11,93,94,1,zm_im,zm_el
zm5_11,93,94,4,zm_el,zm_im
zm5_11,93,94,6,zm_im,zm_el
zm5_11,93,94,8,zm_el,zm_im
zm5_11,94,95,2,zm_el,zm_im
zm5_11,94,95,4,zm_im,zm_el
zm5_11,94,95,6,zm_el,zm_im
zm5_11,94,95,8,zm_im,zm_el
zm5_11,95,96,1,zm_el,zm_im
zm5_11,95,96,6,zm_im,zm_el
zm5_11,96,97,1,zm_im,zm_el
zm5_11,96,97,2,zm_im,zm_el
zm5_11,96,97,3,zm_el,zm_im
zm5_11,96,97,4,zm_el,zm_im
zm5_12,42,43,5,zm_im,zm_el
zm5_12,50,51,2,zm_im,zm_el
zm5_12,59,60,4,zm_im,zm_el
zm5_12,66,67,10,zm_im,zm_el
zm5_12,71,72,6,zm_im,zm_el
zm5_12,73,74,7,zm_im,zm_el
zm5_12,76,77,8,zm_im,zm_el
zm5_12,88,89,9,zm_im,zm_el
zm5_2,42,43,9,zm_im,zm_el
zm5_2,51,52,3,zm_im,zm_el
zm5_2,69,70,5,zm_im,zm_el
zm5_2,71,72,2,zm_im,zm_el
zm5_2,76,77,1,zm_im,zm_el
zm5_2,80,81,4,zm_im,zm_el
zm5_2,91,92,6,zm_im,zm_el
zm5_3,43,44,4,zm_im,zm_el
zm5_3,53,54,10,zm_im,zm_el
zm5_3,60,61,5,zm_im,zm_el
zm5_3,75,76,2,zm_im,zm_el
zm5_3,79,80,1,zm_im,zm_el
zm5_3,80,81,9,zm_im,zm_el
zm5_3,82,83,7,zm_im,zm_el
zm5_3,84,85,6,zm_im,zm_el
zm5_4,33,34,1,zm_im,zm_el
zm5_4,41,42,4,zm_im,zm_el
zm5_4,54,55,10,zm_im,zm_el
zm5_4,63,64,3,zm_im,zm_el
zm5_4,69,70,9,zm_im,zm_el
zm5_4,75,76,8,zm_im,zm_el
zm5_4,78,79,6,zm_im,zm_el
zm5_4,82,83,2,zm_im,zm_el
zm5_4,84,85,7,zm_im,zm_el
zm5_4,88,89,5,zm_im,zm_el
zm5_5,44,45,10,zm_im,zm_el
zm5_5,46,47,7,zm_im,zm_el
zm5_5,50,51,9,zm_im,zm_el
zm5_5,59,60,8,zm_im,zm_el
zm5_5,62,63,5,zm_im,zm_el
zm5_5,65,66,4,zm_im,zm_el
zm5_5,66,67,6,zm_im,zm_el
zm5_5,79,80,3,zm_im,zm_el
zm5_6,39,40,4,zm_im,zm_el
zm5_6,49,50,10,zm_im,zm_el
zm5_6,58,59,8,zm_im,zm_el
zm5_6,63,64,6,zm_im,zm_el
zm5_6,65,66,3,zm_im,zm_el
zm5_6,66,67,1,zm_im,zm_el
zm5_6,67,68,5,zm_im,zm_el
zm5_6,73,74,9,zm_im,zm_el
zm5_6,82,83,7,zm_im,zm_el
zm5_6,88,89,2,zm_im,zm_el
zm5_7,40,41,4,zm_im,zm_el
zm5_7,54,55,1,zm_im,zm_el
zm5_7,59,60,7,zm_im,zm_el
zm5_7,61,62,5,zm_im,zm_el
zm5_7,64,65,3,zm_im,zm_el
