group,frame,image,object_index,track_id,class,xmin,ymin,xmax,ymax,cx,cy,box_w,box_h,area,match_cost,matched,identity_source
pg3_2,28,pg3_2_img028.jpg,2,2,pg_im,211.0,330.0,247.0,374.0,229.0,352.0,36.0,44.0,1584.0,0.5,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,3,3,pg_im,334.0,202.0,373.0,238.0,353.5,220.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,4,4,pg_el,397.0,157.0,440.0,196.0,418.5,176.5,43.0,39.0,1677.0,0.7071067811865476,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,5,5,pg_el,386.0,285.0,419.0,332.0,402.5,308.5,33.0,47.0,1551.0,0.0,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,6,6,pg_el,291.0,354.0,334.0,397.0,312.5,375.5,43.0,43.0,1849.0,0.0,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,8,8,pg_el,131.0,277.0,180.0,322.0,155.5,299.5,49.0,45.0,2205.0,0.0,True,spatial_assignment
pg3_2,28,pg3_2_img028.jpg,9,9,pg_el,158.0,205.0,203.0,242.0,180.5,223.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,0,0,pg_im,381.0,499.0,419.0,539.0,400.0,519.0,38.0,40.0,1520.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,1,1,pg_im,248.0,457.0,285.0,492.0,266.5,474.5,37.0,35.0,1295.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,2,2,pg_im,211.0,330.0,247.0,374.0,229.0,352.0,36.0,44.0,1584.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,3,3,pg_im,334.0,202.0,373.0,238.0,353.5,220.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,4,4,pg_el,397.0,157.0,440.0,196.0,418.5,176.5,43.0,39.0,1677.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,5,5,pg_el,386.0,285.0,419.0,332.0,402.5,308.5,33.0,47.0,1551.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,6,6,pg_el,292.0,354.0,334.0,398.0,313.0,376.0,42.0,44.0,1848.0,0.7071067811865476,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,8,8,pg_el,131.0,277.0,181.0,321.0,156.0,299.0,50.0,44.0,2200.0,0.7071067811865476,True,spatial_assignment
pg3_2,29,pg3_2_img029.jpg,9,9,pg_el,157.0,205.0,203.0,242.0,180.0,223.5,46.0,37.0,1702.0,0.5,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,0,0,pg_im,381.0,499.0,419.0,540.0,400.0,519.5,38.0,41.0,1558.0,0.5,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.5,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,2,2,pg_im,211.0,330.0,247.0,374.0,229.0,352.0,36.0,44.0,1584.0,0.0,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,3,3,pg_el,334.0,202.0,373.0,238.0,353.5,220.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,4,4,pg_el,396.0,157.0,440.0,196.0,418.0,176.5,44.0,39.0,1716.0,0.5,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,5,5,pg_el,386.0,284.0,419.0,332.0,402.5,308.0,33.0,48.0,1584.0,0.5,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,6,6,pg_el,292.0,354.0,334.0,398.0,313.0,376.0,42.0,44.0,1848.0,0.0,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,8,8,pg_el,131.0,277.0,181.0,321.0,156.0,299.0,50.0,44.0,2200.0,0.0,True,spatial_assignment
pg3_2,30,pg3_2_img030.jpg,9,9,pg_el,157.0,205.0,203.0,243.0,180.0,224.0,46.0,38.0,1748.0,0.5,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,0,0,pg_el,381.0,499.0,419.0,540.0,400.0,519.5,38.0,41.0,1558.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.5,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,3,3,pg_im,334.0,202.0,373.0,238.0,353.5,220.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,4,4,pg_el,396.0,157.0,440.0,196.0,418.0,176.5,44.0,39.0,1716.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,5,5,pg_el,386.0,284.0,419.0,332.0,402.5,308.0,33.0,48.0,1584.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,6,6,pg_el,293.0,354.0,334.0,398.0,313.5,376.0,41.0,44.0,1804.0,0.5,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,8,8,pg_el,131.0,277.0,181.0,320.0,156.0,298.5,50.0,43.0,2150.0,0.5,True,spatial_assignment
pg3_2,31,pg3_2_img031.jpg,9,9,pg_el,157.0,205.0,203.0,243.0,180.0,224.0,46.0,38.0,1748.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,0,0,pg_el,381.0,499.0,420.0,540.0,400.5,519.5,39.0,41.0,1599.0,0.5,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,3,3,pg_im,334.0,202.0,373.0,238.0,353.5,220.0,39.0,36.0,1404.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,4,4,pg_el,396.0,156.0,440.0,196.0,418.0,176.0,44.0,40.0,1760.0,0.5,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,5,5,pg_el,386.0,284.0,419.0,332.0,402.5,308.0,33.0,48.0,1584.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,6,6,pg_el,293.0,353.0,334.0,399.0,313.5,376.0,41.0,46.0,1886.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,8,8,pg_el,131.0,277.0,181.0,320.0,156.0,298.5,50.0,43.0,2150.0,0.0,True,spatial_assignment
pg3_2,32,pg3_2_img032.jpg,9,9,pg_el,157.0,205.0,203.0,243.0,180.0,224.0,46.0,38.0,1748.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,0,0,pg_el,381.0,499.0,420.0,540.0,400.5,519.5,39.0,41.0,1599.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,3,3,pg_el,335.0,203.0,374.0,238.0,354.5,220.5,39.0,35.0,1365.0,1.118033988749895,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,4,4,pg_el,395.0,156.0,440.0,196.0,417.5,176.0,45.0,40.0,1800.0,0.5,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,5,5,pg_el,386.0,284.0,419.0,332.0,402.5,308.0,33.0,48.0,1584.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,6,6,pg_el,294.0,353.0,334.0,400.0,314.0,376.5,40.0,47.0,1880.0,0.7071067811865476,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,8,8,pg_el,131.0,277.0,181.0,320.0,156.0,298.5,50.0,43.0,2150.0,0.0,True,spatial_assignment
pg3_2,33,pg3_2_img033.jpg,9,9,pg_el,157.0,205.0,203.0,243.0,180.0,224.0,46.0,38.0,1748.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,0,0,pg_el,381.0,499.0,420.0,540.0,400.5,519.5,39.0,41.0,1599.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,1.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,4,4,pg_el,395.0,156.0,440.0,196.0,417.5,176.0,45.0,40.0,1800.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,5,5,pg_el,386.0,283.0,419.0,332.0,402.5,307.5,33.0,49.0,1617.0,0.5,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,6,6,pg_el,294.0,352.0,334.0,401.0,314.0,376.5,40.0,49.0,1960.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,8,8,pg_el,131.0,277.0,181.0,319.0,156.0,298.0,50.0,42.0,2100.0,0.5,True,spatial_assignment
pg3_2,34,pg3_2_img034.jpg,9,9,pg_el,157.0,205.0,203.0,243.0,180.0,224.0,46.0,38.0,1748.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,0,0,pg_el,382.0,499.0,421.0,541.0,401.5,520.0,39.0,42.0,1638.0,1.118033988749895,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.5,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,5,5,pg_el,386.0,283.0,419.0,332.0,402.5,307.5,33.0,49.0,1617.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,6,6,pg_el,295.0,352.0,334.0,402.0,314.5,377.0,39.0,50.0,1950.0,0.7071067811865476,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,8,8,pg_el,131.0,277.0,181.0,319.0,156.0,298.0,50.0,42.0,2100.0,0.0,True,spatial_assignment
pg3_2,35,pg3_2_img035.jpg,9,9,pg_el,156.0,205.0,203.0,243.0,179.5,224.0,47.0,38.0,1786.0,0.5,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,0,0,pg_el,382.0,499.0,421.0,541.0,401.5,520.0,39.0,42.0,1638.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,5,5,pg_el,386.0,283.0,420.0,332.0,403.0,307.5,34.0,49.0,1666.0,0.5,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,6,6,pg_el,295.0,352.0,334.0,403.0,314.5,377.5,39.0,51.0,1989.0,0.5,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,7,7,pg_im,252.0,220.0,297.0,257.0,274.5,238.5,45.0,37.0,1665.0,0.0,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,8,8,pg_el,132.0,277.0,181.0,318.0,156.5,297.5,49.0,41.0,2009.0,0.7071067811865476,True,spatial_assignment
pg3_2,36,pg3_2_img036.jpg,9,9,pg_el,156.0,205.0,203.0,243.0,179.5,224.0,47.0,38.0,1786.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,0,0,pg_el,382.0,499.0,421.0,541.0,401.5,520.0,39.0,42.0,1638.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,5,5,pg_el,386.0,282.0,420.0,332.0,403.0,307.0,34.0,50.0,1700.0,0.5,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,6,6,pg_el,295.0,352.0,334.0,404.0,314.5,378.0,39.0,52.0,2028.0,0.5,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,7,7,pg_el,250.0,218.0,297.0,258.0,273.5,238.0,47.0,40.0,1880.0,1.118033988749895,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,8,8,pg_el,132.0,277.0,181.0,318.0,156.5,297.5,49.0,41.0,2009.0,0.0,True,spatial_assignment
pg3_2,37,pg3_2_img037.jpg,9,9,pg_el,156.0,204.0,203.0,243.0,179.5,223.5,47.0,39.0,1833.0,0.5,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,0,0,pg_el,382.0,500.0,422.0,541.0,402.0,520.5,40.0,41.0,1640.0,0.7071067811865476,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,5,5,pg_el,387.0,282.0,421.0,332.0,404.0,307.0,34.0,50.0,1700.0,1.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,6,6,pg_el,294.0,352.0,334.0,404.0,314.0,378.0,40.0,52.0,2080.0,0.5,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,7,7,pg_el,250.0,218.0,298.0,257.0,274.0,237.5,48.0,39.0,1872.0,0.7071067811865476,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,8,8,pg_el,132.0,277.0,181.0,318.0,156.5,297.5,49.0,41.0,2009.0,0.0,True,spatial_assignment
pg3_2,38,pg3_2_img038.jpg,9,9,pg_el,156.0,204.0,203.0,243.0,179.5,223.5,47.0,39.0,1833.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,0,0,pg_el,382.0,500.0,422.0,541.0,402.0,520.5,40.0,41.0,1640.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,5,5,pg_el,387.0,282.0,421.0,332.0,404.0,307.0,34.0,50.0,1700.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,6,6,pg_el,294.0,352.0,334.0,404.0,314.0,378.0,40.0,52.0,2080.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,7,7,pg_el,250.0,218.0,298.0,257.0,274.0,237.5,48.0,39.0,1872.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,8,8,pg_el,132.0,277.0,181.0,318.0,156.5,297.5,49.0,41.0,2009.0,0.0,True,spatial_assignment
pg3_2,39,pg3_2_img039.jpg,9,9,pg_el,156.0,204.0,203.0,243.0,179.5,223.5,47.0,39.0,1833.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,0,0,pg_el,382.0,500.0,422.0,542.0,402.0,521.0,40.0,42.0,1680.0,0.5,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,5,5,pg_el,387.0,281.0,422.0,332.0,404.5,306.5,35.0,51.0,1785.0,0.7071067811865476,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,6,6,pg_el,293.0,352.0,334.0,404.0,313.5,378.0,41.0,52.0,2132.0,0.5,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,7,7,pg_el,250.0,218.0,298.0,257.0,274.0,237.5,48.0,39.0,1872.0,0.0,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,8,8,pg_el,132.0,276.0,182.0,318.0,157.0,297.0,50.0,42.0,2100.0,0.7071067811865476,True,spatial_assignment
pg3_2,40,pg3_2_img040.jpg,9,9,pg_el,155.0,204.0,203.0,243.0,179.0,223.5,48.0,39.0,1872.0,0.5,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,0,0,pg_el,382.0,500.0,423.0,542.0,402.5,521.0,41.0,42.0,1722.0,0.5,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,5,5,pg_el,387.0,281.0,422.0,332.0,404.5,306.5,35.0,51.0,1785.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,6,6,pg_el,293.0,352.0,334.0,404.0,313.5,378.0,41.0,52.0,2132.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,7,7,pg_el,250.0,218.0,298.0,257.0,274.0,237.5,48.0,39.0,1872.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,8,8,pg_el,132.0,276.0,182.0,318.0,157.0,297.0,50.0,42.0,2100.0,0.0,True,spatial_assignment
pg3_2,41,pg3_2_img041.jpg,9,9,pg_el,155.0,204.0,202.0,243.0,178.5,223.5,47.0,39.0,1833.0,0.5,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,0,0,pg_el,382.0,500.0,423.0,542.0,402.5,521.0,41.0,42.0,1722.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,5,5,pg_el,387.0,281.0,423.0,332.0,405.0,306.5,36.0,51.0,1836.0,0.5,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,6,6,pg_el,291.0,351.0,335.0,406.0,313.0,378.5,44.0,55.0,2420.0,0.7071067811865476,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,7,7,pg_el,250.0,218.0,298.0,257.0,274.0,237.5,48.0,39.0,1872.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,8,8,pg_el,132.0,276.0,182.0,318.0,157.0,297.0,50.0,42.0,2100.0,0.0,True,spatial_assignment
pg3_2,42,pg3_2_img042.jpg,9,9,pg_el,155.0,204.0,202.0,243.0,178.5,223.5,47.0,39.0,1833.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,0,0,pg_el,382.0,500.0,423.0,542.0,402.5,521.0,41.0,42.0,1722.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,5,5,pg_el,387.0,281.0,423.0,333.0,405.0,307.0,36.0,52.0,1872.0,0.5,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,6,6,pg_el,290.0,350.0,336.0,408.0,313.0,379.0,46.0,58.0,2668.0,0.5,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,7,7,pg_el,250.0,218.0,298.0,256.0,274.0,237.0,48.0,38.0,1824.0,0.5,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,8,8,pg_el,132.0,276.0,182.0,318.0,157.0,297.0,50.0,42.0,2100.0,0.0,True,spatial_assignment
pg3_2,43,pg3_2_img043.jpg,9,9,pg_el,154.0,203.0,202.0,242.0,178.0,222.5,48.0,39.0,1872.0,1.118033988749895,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,0,0,pg_el,382.0,499.0,423.0,542.0,402.5,520.5,41.0,43.0,1763.0,0.5,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,3,3,pg_el,336.0,203.0,375.0,238.0,355.5,220.5,39.0,35.0,1365.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,4,4,pg_el,395.0,155.0,440.0,196.0,417.5,175.5,45.0,41.0,1845.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,5,5,pg_el,388.0,282.0,424.0,333.0,406.0,307.5,36.0,51.0,1836.0,1.118033988749895,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,6,6,pg_el,289.0,349.0,337.0,409.0,313.0,379.0,48.0,60.0,2880.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,7,7,pg_el,250.0,218.0,298.0,256.0,274.0,237.0,48.0,38.0,1824.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,8,8,pg_el,132.0,276.0,182.0,318.0,157.0,297.0,50.0,42.0,2100.0,0.0,True,spatial_assignment
pg3_2,44,pg3_2_img044.jpg,9,9,pg_el,154.0,203.0,201.0,242.0,177.5,222.5,47.0,39.0,1833.0,0.5,True,spatial_assignment
pg3_2,45,pg3_2_img045.jpg,0,0,pg_el,382.0,499.0,422.0,541.0,402.0,520.0,40.0,42.0,1680.0,0.7071067811865476,True,spatial_assignment
pg3_2,45,pg3_2_img045.jpg,1,1,pg_im,247.0,457.0,285.0,492.0,266.0,474.5,38.0,35.0,1330.0,0.0,True,spatial_assignment
pg3_2,45,pg3_2_img045.jpg,2,2,pg_im,210.0,330.0,247.0,374.0,228.5,352.0,37.0,44.0,1628.0,0.0,True,spatial_assignment
