file,stem,object_index,class,xmin,ymin,xmax,ymax,image_width,image_height,group,frame,center_x,center_y,width,height,area
pg4_3_img029.xml,pg4_3_img029,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,29,444.0,358.5,34.0,39.0,1326.0
pg4_3_img029.xml,pg4_3_img029,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,29,190.0,209.0,30.0,34.0,1020.0
pg4_3_img029.xml,pg4_3_img029,2,pg_im,145.0,414.0,182.0,445.0,624,624,pg4_3,29,163.5,429.5,37.0,31.0,1147.0
pg4_3_img029.xml,pg4_3_img029,3,pg_el,241.0,422.0,278.0,454.0,624,624,pg4_3,29,259.5,438.0,37.0,32.0,1184.0
pg4_3_img029.xml,pg4_3_img029,4,pg_el,342.0,396.0,380.0,432.0,624,624,pg4_3,29,361.0,414.0,38.0,36.0,1368.0
pg4_3_img029.xml,pg4_3_img029,5,pg_im,204.0,355.0,240.0,384.0,624,624,pg4_3,29,222.0,369.5,36.0,29.0,1044.0
pg4_3_img029.xml,pg4_3_img029,6,pg_im,303.0,281.0,335.0,315.0,624,624,pg4_3,29,319.0,298.0,32.0,34.0,1088.0
pg4_3_img029.xml,pg4_3_img029,7,pg_el,350.0,176.0,383.0,213.0,624,624,pg4_3,29,366.5,194.5,33.0,37.0,1221.0
pg4_3_img029.xml,pg4_3_img029,8,pg_el,233.0,260.0,274.0,292.0,624,624,pg4_3,29,253.5,276.0,41.0,32.0,1312.0
pg4_3_img029.xml,pg4_3_img029,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,29,144.5,340.5,39.0,31.0,1209.0
pg4_3_img030.xml,pg4_3_img030,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,30,444.0,358.5,34.0,39.0,1326.0
pg4_3_img030.xml,pg4_3_img030,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,30,190.0,209.0,30.0,34.0,1020.0
pg4_3_img030.xml,pg4_3_img030,2,pg_im,145.0,414.0,182.0,445.0,624,624,pg4_3,30,163.5,429.5,37.0,31.0,1147.0
pg4_3_img030.xml,pg4_3_img030,3,pg_el,239.0,422.0,277.0,456.0,624,624,pg4_3,30,258.0,439.0,38.0,34.0,1292.0
pg4_3_img030.xml,pg4_3_img030,4,pg_el,342.0,396.0,380.0,432.0,624,624,pg4_3,30,361.0,414.0,38.0,36.0,1368.0
pg4_3_img030.xml,pg4_3_img030,5,pg_im,204.0,355.0,240.0,384.0,624,624,pg4_3,30,222.0,369.5,36.0,29.0,1044.0
pg4_3_img030.xml,pg4_3_img030,6,pg_im,303.0,281.0,335.0,315.0,624,624,pg4_3,30,319.0,298.0,32.0,34.0,1088.0
pg4_3_img030.xml,pg4_3_img030,7,pg_el,350.0,175.0,383.0,213.0,624,624,pg4_3,30,366.5,194.0,33.0,38.0,1254.0
pg4_3_img030.xml,pg4_3_img030,8,pg_el,233.0,260.0,274.0,292.0,624,624,pg4_3,30,253.5,276.0,41.0,32.0,1312.0
pg4_3_img030.xml,pg4_3_img030,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,30,144.5,340.5,39.0,31.0,1209.0
pg4_3_img031.xml,pg4_3_img031,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,31,444.0,358.5,34.0,39.0,1326.0
pg4_3_img031.xml,pg4_3_img031,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,31,190.0,209.0,30.0,34.0,1020.0
pg4_3_img031.xml,pg4_3_img031,2,pg_im,145.0,414.0,182.0,445.0,624,624,pg4_3,31,163.5,429.5,37.0,31.0,1147.0
pg4_3_img031.xml,pg4_3_img031,3,pg_el,240.0,422.0,277.0,455.0,624,624,pg4_3,31,258.5,438.5,37.0,33.0,1221.0
pg4_3_img031.xml,pg4_3_img031,4,pg_el,341.0,396.0,380.0,432.0,624,624,pg4_3,31,360.5,414.0,39.0,36.0,1404.0
pg4_3_img031.xml,pg4_3_img031,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,31,222.0,369.5,36.0,29.0,1044.0
pg4_3_img031.xml,pg4_3_img031,6,pg_el,303.0,281.0,335.0,315.0,624,624,pg4_3,31,319.0,298.0,32.0,34.0,1088.0
pg4_3_img031.xml,pg4_3_img031,7,pg_el,350.0,175.0,383.0,213.0,624,624,pg4_3,31,366.5,194.0,33.0,38.0,1254.0
pg4_3_img031.xml,pg4_3_img031,8,pg_el,233.0,260.0,274.0,292.0,624,624,pg4_3,31,253.5,276.0,41.0,32.0,1312.0
pg4_3_img031.xml,pg4_3_img031,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,31,144.5,340.5,39.0,31.0,1209.0
pg4_3_img032.xml,pg4_3_img032,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,32,444.0,358.5,34.0,39.0,1326.0
pg4_3_img032.xml,pg4_3_img032,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,32,190.0,209.0,30.0,34.0,1020.0
pg4_3_img032.xml,pg4_3_img032,2,pg_im,145.0,414.0,182.0,445.0,624,624,pg4_3,32,163.5,429.5,37.0,31.0,1147.0
pg4_3_img032.xml,pg4_3_img032,3,pg_el,240.0,421.0,278.0,455.0,624,624,pg4_3,32,259.0,438.0,38.0,34.0,1292.0
pg4_3_img032.xml,pg4_3_img032,4,pg_el,341.0,396.0,380.0,432.0,624,624,pg4_3,32,360.5,414.0,39.0,36.0,1404.0
pg4_3_img032.xml,pg4_3_img032,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,32,222.0,369.5,36.0,29.0,1044.0
pg4_3_img032.xml,pg4_3_img032,6,pg_im,303.0,281.0,335.0,315.0,624,624,pg4_3,32,319.0,298.0,32.0,34.0,1088.0
pg4_3_img032.xml,pg4_3_img032,7,pg_el,350.0,175.0,383.0,213.0,624,624,pg4_3,32,366.5,194.0,33.0,38.0,1254.0
pg4_3_img032.xml,pg4_3_img032,8,pg_el,233.0,260.0,275.0,292.0,624,624,pg4_3,32,254.0,276.0,42.0,32.0,1344.0
pg4_3_img032.xml,pg4_3_img032,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,32,144.5,340.5,39.0,31.0,1209.0
pg4_3_img033.xml,pg4_3_img033,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,33,444.0,358.5,34.0,39.0,1326.0
pg4_3_img033.xml,pg4_3_img033,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,33,190.0,209.0,30.0,34.0,1020.0
pg4_3_img033.xml,pg4_3_img033,2,pg_im,145.0,414.0,182.0,445.0,624,624,pg4_3,33,163.5,429.5,37.0,31.0,1147.0
pg4_3_img033.xml,pg4_3_img033,3,pg_el,241.0,421.0,278.0,455.0,624,624,pg4_3,33,259.5,438.0,37.0,34.0,1258.0
pg4_3_img033.xml,pg4_3_img033,4,pg_el,341.0,396.0,380.0,433.0,624,624,pg4_3,33,360.5,414.5,39.0,37.0,1443.0
pg4_3_img033.xml,pg4_3_img033,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,33,222.0,369.5,36.0,29.0,1044.0
pg4_3_img033.xml,pg4_3_img033,6,pg_el,302.0,280.0,334.0,316.0,624,624,pg4_3,33,318.0,298.0,32.0,36.0,1152.0
pg4_3_img033.xml,pg4_3_img033,7,pg_el,350.0,175.0,383.0,213.0,624,624,pg4_3,33,366.5,194.0,33.0,38.0,1254.0
pg4_3_img033.xml,pg4_3_img033,8,pg_el,232.0,261.0,275.0,293.0,624,624,pg4_3,33,253.5,277.0,43.0,32.0,1376.0
pg4_3_img033.xml,pg4_3_img033,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,33,144.5,340.5,39.0,31.0,1209.0
pg4_3_img034.xml,pg4_3_img034,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,34,444.0,358.5,34.0,39.0,1326.0
pg4_3_img034.xml,pg4_3_img034,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,34,190.0,209.0,30.0,34.0,1020.0
pg4_3_img034.xml,pg4_3_img034,2,pg_im,145.0,415.0,182.0,445.0,624,624,pg4_3,34,163.5,430.0,37.0,30.0,1110.0
pg4_3_img034.xml,pg4_3_img034,3,pg_el,241.0,420.0,279.0,454.0,624,624,pg4_3,34,260.0,437.0,38.0,34.0,1292.0
pg4_3_img034.xml,pg4_3_img034,4,pg_el,341.0,396.0,380.0,435.0,624,624,pg4_3,34,360.5,415.5,39.0,39.0,1521.0
pg4_3_img034.xml,pg4_3_img034,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,34,222.0,369.5,36.0,29.0,1044.0
pg4_3_img034.xml,pg4_3_img034,6,pg_el,302.0,280.0,334.0,316.0,624,624,pg4_3,34,318.0,298.0,32.0,36.0,1152.0
pg4_3_img034.xml,pg4_3_img034,7,pg_el,350.0,175.0,383.0,213.0,624,624,pg4_3,34,366.5,194.0,33.0,38.0,1254.0
pg4_3_img034.xml,pg4_3_img034,8,pg_el,232.0,261.0,275.0,293.0,624,624,pg4_3,34,253.5,277.0,43.0,32.0,1376.0
pg4_3_img034.xml,pg4_3_img034,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,34,144.5,340.5,39.0,31.0,1209.0
pg4_3_img035.xml,pg4_3_img035,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,35,444.0,358.5,34.0,39.0,1326.0
pg4_3_img035.xml,pg4_3_img035,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,35,190.0,209.0,30.0,34.0,1020.0
pg4_3_img035.xml,pg4_3_img035,2,pg_im,146.0,415.0,182.0,445.0,624,624,pg4_3,35,164.0,430.0,36.0,30.0,1080.0
pg4_3_img035.xml,pg4_3_img035,3,pg_el,242.0,420.0,279.0,454.0,624,624,pg4_3,35,260.5,437.0,37.0,34.0,1258.0
pg4_3_img035.xml,pg4_3_img035,4,pg_el,340.0,396.0,380.0,436.0,624,624,pg4_3,35,360.0,416.0,40.0,40.0,1600.0
pg4_3_img035.xml,pg4_3_img035,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,35,222.0,369.5,36.0,29.0,1044.0
pg4_3_img035.xml,pg4_3_img035,6,pg_el,302.0,280.0,334.0,316.0,624,624,pg4_3,35,318.0,298.0,32.0,36.0,1152.0
pg4_3_img035.xml,pg4_3_img035,7,pg_el,350.0,174.0,383.0,213.0,624,624,pg4_3,35,366.5,193.5,33.0,39.0,1287.0
pg4_3_img035.xml,pg4_3_img035,8,pg_el,232.0,262.0,275.0,294.0,624,624,pg4_3,35,253.5,278.0,43.0,32.0,1376.0
pg4_3_img035.xml,pg4_3_img035,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,35,144.5,340.5,39.0,31.0,1209.0
pg4_3_img036.xml,pg4_3_img036,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,36,444.0,358.5,34.0,39.0,1326.0
pg4_3_img036.xml,pg4_3_img036,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,36,190.0,209.0,30.0,34.0,1020.0
pg4_3_img036.xml,pg4_3_img036,2,pg_im,146.0,415.0,182.0,445.0,624,624,pg4_3,36,164.0,430.0,36.0,30.0,1080.0
pg4_3_img036.xml,pg4_3_img036,3,pg_el,242.0,420.0,279.0,454.0,624,624,pg4_3,36,260.5,437.0,37.0,34.0,1258.0
pg4_3_img036.xml,pg4_3_img036,4,pg_el,340.0,396.0,379.0,437.0,624,624,pg4_3,36,359.5,416.5,39.0,41.0,1599.0
pg4_3_img036.xml,pg4_3_img036,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,36,222.0,369.5,36.0,29.0,1044.0
pg4_3_img036.xml,pg4_3_img036,6,pg_el,302.0,279.0,335.0,316.0,624,624,pg4_3,36,318.5,297.5,33.0,37.0,1221.0
pg4_3_img036.xml,pg4_3_img036,7,pg_el,350.0,174.0,382.0,213.0,624,624,pg4_3,36,366.0,193.5,32.0,39.0,1248.0
pg4_3_img036.xml,pg4_3_img036,8,pg_el,231.0,262.0,275.0,294.0,624,624,pg4_3,36,253.0,278.0,44.0,32.0,1408.0
pg4_3_img036.xml,pg4_3_img036,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,36,144.5,340.5,39.0,31.0,1209.0
pg4_3_img037.xml,pg4_3_img037,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,37,444.0,358.5,34.0,39.0,1326.0
pg4_3_img037.xml,pg4_3_img037,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,37,190.0,209.0,30.0,34.0,1020.0
pg4_3_img037.xml,pg4_3_img037,2,pg_im,146.0,415.0,182.0,445.0,624,624,pg4_3,37,164.0,430.0,36.0,30.0,1080.0
pg4_3_img037.xml,pg4_3_img037,3,pg_el,242.0,420.0,279.0,454.0,624,624,pg4_3,37,260.5,437.0,37.0,34.0,1258.0
pg4_3_img037.xml,pg4_3_img037,4,pg_el,340.0,397.0,379.0,438.0,624,624,pg4_3,37,359.5,417.5,39.0,41.0,1599.0
pg4_3_img037.xml,pg4_3_img037,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,37,222.0,369.5,36.0,29.0,1044.0
pg4_3_img037.xml,pg4_3_img037,6,pg_el,302.0,279.0,335.0,316.0,624,624,pg4_3,37,318.5,297.5,33.0,37.0,1221.0
pg4_3_img037.xml,pg4_3_img037,7,pg_el,349.0,174.0,382.0,213.0,624,624,pg4_3,37,365.5,193.5,33.0,39.0,1287.0
pg4_3_img037.xml,pg4_3_img037,8,pg_el,231.0,263.0,275.0,295.0,624,624,pg4_3,37,253.0,279.0,44.0,32.0,1408.0
pg4_3_img037.xml,pg4_3_img037,9,pg_el,125.0,325.0,164.0,356.0,624,624,pg4_3,37,144.5,340.5,39.0,31.0,1209.0
pg4_3_img038.xml,pg4_3_img038,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,38,444.0,358.5,34.0,39.0,1326.0
pg4_3_img038.xml,pg4_3_img038,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,38,190.0,209.0,30.0,34.0,1020.0
pg4_3_img038.xml,pg4_3_img038,2,pg_im,146.0,415.0,182.0,445.0,624,624,pg4_3,38,164.0,430.0,36.0,30.0,1080.0
pg4_3_img038.xml,pg4_3_img038,3,pg_el,242.0,420.0,279.0,455.0,624,624,pg4_3,38,260.5,437.5,37.0,35.0,1295.0
pg4_3_img038.xml,pg4_3_img038,4,pg_el,339.0,397.0,379.0,439.0,624,624,pg4_3,38,359.0,418.0,40.0,42.0,1680.0
pg4_3_img038.xml,pg4_3_img038,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,38,222.0,369.5,36.0,29.0,1044.0
pg4_3_img038.xml,pg4_3_img038,6,pg_el,302.0,279.0,335.0,316.0,624,624,pg4_3,38,318.5,297.5,33.0,37.0,1221.0
pg4_3_img038.xml,pg4_3_img038,7,pg_el,349.0,174.0,382.0,213.0,624,624,pg4_3,38,365.5,193.5,33.0,39.0,1287.0
pg4_3_img038.xml,pg4_3_img038,8,pg_el,231.0,263.0,275.0,296.0,624,624,pg4_3,38,253.0,279.5,44.0,33.0,1452.0
pg4_3_img038.xml,pg4_3_img038,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,38,144.0,340.5,40.0,31.0,1240.0
pg4_3_img039.xml,pg4_3_img039,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,39,444.0,358.5,34.0,39.0,1326.0
pg4_3_img039.xml,pg4_3_img039,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,39,190.0,209.0,30.0,34.0,1020.0
pg4_3_img039.xml,pg4_3_img039,2,pg_im,146.0,415.0,183.0,445.0,624,624,pg4_3,39,164.5,430.0,37.0,30.0,1110.0
pg4_3_img039.xml,pg4_3_img039,3,pg_el,242.0,420.0,279.0,455.0,624,624,pg4_3,39,260.5,437.5,37.0,35.0,1295.0
pg4_3_img039.xml,pg4_3_img039,4,pg_el,339.0,397.0,379.0,440.0,624,624,pg4_3,39,359.0,418.5,40.0,43.0,1720.0
pg4_3_img039.xml,pg4_3_img039,5,pg_el,204.0,355.0,240.0,384.0,624,624,pg4_3,39,222.0,369.5,36.0,29.0,1044.0
pg4_3_img039.xml,pg4_3_img039,6,pg_el,302.0,279.0,335.0,316.0,624,624,pg4_3,39,318.5,297.5,33.0,37.0,1221.0
pg4_3_img039.xml,pg4_3_img039,7,pg_el,349.0,174.0,382.0,213.0,624,624,pg4_3,39,365.5,193.5,33.0,39.0,1287.0
pg4_3_img039.xml,pg4_3_img039,8,pg_el,230.0,264.0,275.0,296.0,624,624,pg4_3,39,252.5,280.0,45.0,32.0,1440.0
pg4_3_img039.xml,pg4_3_img039,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,39,144.0,340.5,40.0,31.0,1240.0
pg4_3_img040.xml,pg4_3_img040,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,40,444.0,358.5,34.0,39.0,1326.0
pg4_3_img040.xml,pg4_3_img040,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,40,190.0,209.0,30.0,34.0,1020.0
pg4_3_img040.xml,pg4_3_img040,2,pg_im,146.0,415.0,183.0,445.0,624,624,pg4_3,40,164.5,430.0,37.0,30.0,1110.0
pg4_3_img040.xml,pg4_3_img040,3,pg_el,242.0,420.0,279.0,455.0,624,624,pg4_3,40,260.5,437.5,37.0,35.0,1295.0
pg4_3_img040.xml,pg4_3_img040,4,pg_el,339.0,396.0,379.0,441.0,624,624,pg4_3,40,359.0,418.5,40.0,45.0,1800.0
pg4_3_img040.xml,pg4_3_img040,5,pg_el,202.0,355.0,242.0,384.0,624,624,pg4_3,40,222.0,369.5,40.0,29.0,1160.0
pg4_3_img040.xml,pg4_3_img040,6,pg_el,302.0,278.0,335.0,316.0,624,624,pg4_3,40,318.5,297.0,33.0,38.0,1254.0
pg4_3_img040.xml,pg4_3_img040,7,pg_el,349.0,174.0,382.0,214.0,624,624,pg4_3,40,365.5,194.0,33.0,40.0,1320.0
pg4_3_img040.xml,pg4_3_img040,8,pg_el,230.0,264.0,275.0,297.0,624,624,pg4_3,40,252.5,280.5,45.0,33.0,1485.0
pg4_3_img040.xml,pg4_3_img040,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,40,144.0,340.5,40.0,31.0,1240.0
pg4_3_img041.xml,pg4_3_img041,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,41,444.0,358.5,34.0,39.0,1326.0
pg4_3_img041.xml,pg4_3_img041,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,41,190.0,209.0,30.0,34.0,1020.0
pg4_3_img041.xml,pg4_3_img041,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,41,164.5,430.5,37.0,31.0,1147.0
pg4_3_img041.xml,pg4_3_img041,3,pg_el,242.0,420.0,279.0,455.0,624,624,pg4_3,41,260.5,437.5,37.0,35.0,1295.0
pg4_3_img041.xml,pg4_3_img041,4,pg_el,339.0,395.0,379.0,441.0,624,624,pg4_3,41,359.0,418.0,40.0,46.0,1840.0
pg4_3_img041.xml,pg4_3_img041,5,pg_el,202.0,355.0,242.0,384.0,624,624,pg4_3,41,222.0,369.5,40.0,29.0,1160.0
pg4_3_img041.xml,pg4_3_img041,6,pg_el,302.0,278.0,336.0,316.0,624,624,pg4_3,41,319.0,297.0,34.0,38.0,1292.0
pg4_3_img041.xml,pg4_3_img041,7,pg_el,349.0,174.0,382.0,214.0,624,624,pg4_3,41,365.5,194.0,33.0,40.0,1320.0
pg4_3_img041.xml,pg4_3_img041,8,pg_el,230.0,265.0,275.0,297.0,624,624,pg4_3,41,252.5,281.0,45.0,32.0,1440.0
pg4_3_img041.xml,pg4_3_img041,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,41,144.0,340.5,40.0,31.0,1240.0
pg4_3_img042.xml,pg4_3_img042,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,42,444.0,358.5,34.0,39.0,1326.0
pg4_3_img042.xml,pg4_3_img042,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,42,190.0,209.0,30.0,34.0,1020.0
pg4_3_img042.xml,pg4_3_img042,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,42,164.5,430.5,37.0,31.0,1147.0
pg4_3_img042.xml,pg4_3_img042,3,pg_el,242.0,420.0,279.0,456.0,624,624,pg4_3,42,260.5,438.0,37.0,36.0,1332.0
pg4_3_img042.xml,pg4_3_img042,4,pg_el,339.0,394.0,378.0,442.0,624,624,pg4_3,42,358.5,418.0,39.0,48.0,1872.0
pg4_3_img042.xml,pg4_3_img042,5,pg_el,202.0,355.0,243.0,384.0,624,624,pg4_3,42,222.5,369.5,41.0,29.0,1189.0
pg4_3_img042.xml,pg4_3_img042,6,pg_el,302.0,278.0,336.0,316.0,624,624,pg4_3,42,319.0,297.0,34.0,38.0,1292.0
pg4_3_img042.xml,pg4_3_img042,7,pg_el,349.0,174.0,382.0,214.0,624,624,pg4_3,42,365.5,194.0,33.0,40.0,1320.0
pg4_3_img042.xml,pg4_3_img042,8,pg_el,229.0,265.0,275.0,301.0,624,624,pg4_3,42,252.0,283.0,46.0,36.0,1656.0
pg4_3_img042.xml,pg4_3_img042,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,42,144.0,340.5,40.0,31.0,1240.0
pg4_3_img043.xml,pg4_3_img043,0,pg_im,427.0,339.0,461.0,378.0,624,624,pg4_3,43,444.0,358.5,34.0,39.0,1326.0
pg4_3_img043.xml,pg4_3_img043,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,43,190.0,209.0,30.0,34.0,1020.0
pg4_3_img043.xml,pg4_3_img043,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,43,164.5,430.5,37.0,31.0,1147.0
pg4_3_img043.xml,pg4_3_img043,3,pg_el,242.0,420.0,279.0,456.0,624,624,pg4_3,43,260.5,438.0,37.0,36.0,1332.0
pg4_3_img043.xml,pg4_3_img043,4,pg_el,338.0,393.0,378.0,442.0,624,624,pg4_3,43,358.0,417.5,40.0,49.0,1960.0
pg4_3_img043.xml,pg4_3_img043,5,pg_el,202.0,355.0,243.0,385.0,624,624,pg4_3,43,222.5,370.0,41.0,30.0,1230.0
pg4_3_img043.xml,pg4_3_img043,6,pg_el,302.0,278.0,336.0,316.0,624,624,pg4_3,43,319.0,297.0,34.0,38.0,1292.0
pg4_3_img043.xml,pg4_3_img043,7,pg_el,348.0,174.0,381.0,214.0,624,624,pg4_3,43,364.5,194.0,33.0,40.0,1320.0
pg4_3_img043.xml,pg4_3_img043,8,pg_el,229.0,265.0,275.0,305.0,624,624,pg4_3,43,252.0,285.0,46.0,40.0,1840.0
pg4_3_img043.xml,pg4_3_img043,9,pg_el,124.0,325.0,164.0,356.0,624,624,pg4_3,43,144.0,340.5,40.0,31.0,1240.0
pg4_3_img044.xml,pg4_3_img044,0,pg_el,427.0,339.0,461.0,378.0,624,624,pg4_3,44,444.0,358.5,34.0,39.0,1326.0
pg4_3_img044.xml,pg4_3_img044,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,44,190.0,209.0,30.0,34.0,1020.0
pg4_3_img044.xml,pg4_3_img044,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,44,164.5,430.5,37.0,31.0,1147.0
pg4_3_img044.xml,pg4_3_img044,3,pg_el,242.0,420.0,279.0,456.0,624,624,pg4_3,44,260.5,438.0,37.0,36.0,1332.0
pg4_3_img044.xml,pg4_3_img044,4,pg_el,338.0,392.0,378.0,443.0,624,624,pg4_3,44,358.0,417.5,40.0,51.0,2040.0
pg4_3_img044.xml,pg4_3_img044,5,pg_el,202.0,355.0,243.0,385.0,624,624,pg4_3,44,222.5,370.0,41.0,30.0,1230.0
pg4_3_img044.xml,pg4_3_img044,6,pg_el,302.0,277.0,336.0,316.0,624,624,pg4_3,44,319.0,296.5,34.0,39.0,1326.0
pg4_3_img044.xml,pg4_3_img044,7,pg_el,348.0,174.0,381.0,214.0,624,624,pg4_3,44,364.5,194.0,33.0,40.0,1320.0
pg4_3_img044.xml,pg4_3_img044,8,pg_el,229.0,265.0,275.0,309.0,624,624,pg4_3,44,252.0,287.0,46.0,44.0,2024.0
pg4_3_img044.xml,pg4_3_img044,9,pg_el,124.0,325.0,165.0,356.0,624,624,pg4_3,44,144.5,340.5,41.0,31.0,1271.0
pg4_3_img045.xml,pg4_3_img045,0,pg_el,426.0,341.0,461.0,377.0,624,624,pg4_3,45,443.5,359.0,35.0,36.0,1260.0
pg4_3_img045.xml,pg4_3_img045,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,45,190.0,209.0,30.0,34.0,1020.0
pg4_3_img045.xml,pg4_3_img045,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,45,164.5,430.5,37.0,31.0,1147.0
pg4_3_img045.xml,pg4_3_img045,3,pg_el,242.0,420.0,279.0,457.0,624,624,pg4_3,45,260.5,438.5,37.0,37.0,1369.0
pg4_3_img045.xml,pg4_3_img045,4,pg_el,338.0,392.0,378.0,445.0,624,624,pg4_3,45,358.0,418.5,40.0,53.0,2120.0
pg4_3_img045.xml,pg4_3_img045,5,pg_el,202.0,355.0,243.0,385.0,624,624,pg4_3,45,222.5,370.0,41.0,30.0,1230.0
pg4_3_img045.xml,pg4_3_img045,6,pg_el,302.0,277.0,337.0,316.0,624,624,pg4_3,45,319.5,296.5,35.0,39.0,1365.0
pg4_3_img045.xml,pg4_3_img045,7,pg_el,348.0,174.0,381.0,215.0,624,624,pg4_3,45,364.5,194.5,33.0,41.0,1353.0
pg4_3_img045.xml,pg4_3_img045,8,pg_el,229.0,266.0,275.0,313.0,624,624,pg4_3,45,252.0,289.5,46.0,47.0,2162.0
pg4_3_img045.xml,pg4_3_img045,9,pg_el,124.0,325.0,165.0,357.0,624,624,pg4_3,45,144.5,341.0,41.0,32.0,1312.0
pg4_3_img046.xml,pg4_3_img046,0,pg_el,426.0,341.0,461.0,377.0,624,624,pg4_3,46,443.5,359.0,35.0,36.0,1260.0
pg4_3_img046.xml,pg4_3_img046,1,pg_im,175.0,192.0,205.0,226.0,624,624,pg4_3,46,190.0,209.0,30.0,34.0,1020.0
pg4_3_img046.xml,pg4_3_img046,2,pg_im,146.0,415.0,183.0,446.0,624,624,pg4_3,46,164.5,430.5,37.0,31.0,1147.0
pg4_3_img046.xml,pg4_3_img046,3,pg_el,242.0,420.0,279.0,457.0,624,624,pg4_3,46,260.5,438.5,37.0,37.0,1369.0
pg4_3_img046.xml,pg4_3_img046,4,pg_el,338.0,392.0,378.0,447.0,624,624,pg4_3,46,358.0,419.5,40.0,55.0,2200.0
pg4_3_img046.xml,pg4_3_img046,5,pg_el,202.0,355.0,244.0,385.0,624,624,pg4_3,46,223.0,370.0,42.0,30.0,1260.0
pg4_3_img046.xml,pg4_3_img046,6,pg_el,302.0,277.0,337.0,316.0,624,624,pg4_3,46,319.5,296.5,35.0,39.0,1365.0
pg4_3_img046.xml,pg4_3_img046,7,pg_el,348.0,174.0,381.0,215.0,624,624,pg4_3,46,364.5,194.5,33.0,41.0,1353.0
pg4_3_img046.xml,pg4_3_img046,8,pg_el,228.0,262.0,276.0,311.0,624,624,pg4_3,46,252.0,286.5,48.0,49.0,2352.0
pg4_3_img046.xml,pg4_3_img046,9,pg_el,124.0,325.0,166.0,357.0,624,624,pg4_3,46,145.0,341.0,42.0,32.0,1344.0
pg4_3_img047.xml,pg4_3_img047,0,pg_el,426.0,341.0,461.0,377.0,624,624,pg4_3,47,443.5,359.0,35.0,36.0,1260.0
